analytic_d,beta,cos_fg,curvature_contribution,curvature_norm,d,field_norm,gamma,grad_norm,merit,method,mu,predicted_decrease,ratio,realized_decrease,sigma,skew_ratio,step,z0,z1
-0.012592570170545228,0.03,1.0000000000000002,0.0,0.11221662163220397,-0.01259257017054523,0.32061891894915423,0.0,0.11221662163220397,0.05139824559406217,QP+G,0.35,0.0010736965008985601,0.0,0.0010736965008985577,0.0,0.0,25,0.7680596738803708,-0.499238788022241
-0.012329514527825082,0.03,1.0,0.0,0.11103834710506584,-0.012329514527825084,0.31725242030018813,0.0,0.11103834710506584,0.05032454909316361,QP+G,0.35,0.0010512672494189144,0.0,0.0010512672494189176,0.0,0.0,26,0.7599950473046269,-0.49399678074800746
-0.012071954051717447,0.03,1.0,0.0,0.10987244446046264,-0.012071954051717447,0.31392126988703617,0.0,0.10987244446046264,0.049273281843744694,QP+G,0.35,0.0010293065393953656,0.0,0.0010293065393953763,0.0,0.0,27,0.7520150993079283,-0.4888098145501534
-0.011819773949565585,0.03,1.0000000000000002,0.0,0.10871878379362777,-0.011819773949565583,0.31062509655322224,0.0,0.10871878379362777,0.04824397530434932,QP+G,0.35,0.0010078045831140312,0.0,0.0010078045831140234,0.0,0.0,28,0.744118940765195,-0.48367731149737675
-0.011572861826702646,0.03,1.0,0.0,0.10757723656379468,-0.011572861826702646,0.30736353303941344,0.0,0.10757723656379468,0.047236170721235295,QP+G,0.35,0.0009867517973239249,0.0,0.000986751797323937,0.0,0.0,29,0.7363056918871604,-0.4785986997266543
-0.011331107636358282,0.03,1.0,0.0,0.10644767557987483,-0.011331107636358282,0.30413621594249957,0.0,0.10644767557987483,0.04624941892391136,QP+G,0.35,0.0009661387989657773,0.0,0.0009661387989657669,0.0,0.0,30,0.7285744821223452,-0.4735734133795244
-0.011094403630611665,0.03,1.0,0.0,0.10532997498628616,-0.011094403630611666,0.30094278567510335,0.0,0.10532997498628616,0.04528328012494559,QP+G,0.35,0.0009459564009900819,0.0,0.0009459564009900931,0.0,0.0,31,0.7209244500600606,-0.4686008925390394
-0.010862644312369095,0.03,1.0,0.0,0.10422401024893015,-0.010862644312369097,0.2977828864255147,0.0,0.10422401024893015,0.0443373237239555,QP+G,0.35,0.0009261956082624993,0.0,0.0009261956082624936,0.0,0.0,32,0.7133547433344299,-0.4636805831673795
-0.010635726388344785,0.03,1.0,0.0,0.10312965814131637,-0.010635726388344783,0.29465616611804685,0.0,0.10312965814131637,0.043411128115693004,QP+G,0.35,0.0009068476135547978,0.0,0.0009068476135547995,0.0,0.0,33,0.7058645185294184,-0.458811937044122
-0.01041354872302386,0.03,1.0000000000000002,0.0,0.10204679673083256,-0.010413548723023858,0.2915622763738073,0.0,0.10204679673083256,0.042504280502138204,QP+G,0.35,0.0008879037936195415,0.0,0.0008879037936195405,0.0,0.0,34,0.6984529410848596,-0.4539944117051587
-0.010196012293587069,0.03,0.9999999999999999,0.0,0.10097530536515882,-0.010196012293587072,0.2885008724718824,0.0,0.10097530536515882,0.041616376708518664,QP+G,0.35,0.0008693557053467777,0.0,0.0008693557053467763,0.0,0.0,35,0.6911191852034685,-0.4492274703822545
-0.009983020145777108,0.03,0.9999999999999999,0.0,0.09991506465882465,-0.009983020145777108,0.2854716133109276,0.0,0.09991506465882465,0.04074702100317189,QP+G,0.35,0.0008511950820010097,0.0,0.0008511950820010161,0.0,0.0,36,0.683862433758832,-0.44451058194324083
-0.00977447735068686,0.03,0.9999999999999999,0.0,0.09886595647990698,-0.009774477350686862,0.2824741613711628,0.0,0.09886595647990698,0.03989582592117087,QP+G,0.35,0.0008334138295367791,0.0,0.0008334138295367777,0.0,0.0,37,0.6766818782043643,-0.4398432208328368
-0.00957029096245035,0.03,0.9999999999999999,0.0,0.09782786393686796,-0.00957029096245035,0.27950818267676564,0.0,0.09782786393686796,0.039062412091634094,QP+G,0.35,0.000816004022991213,0.0,0.0008160040229912152,0.0,0.0,38,0.6695767184832185,-0.435224867014092
-0.009370369976817504,0.03,1.0,0.0,0.09680067136553085,-0.009370369976817504,0.2765733467586596,0.0,0.09680067136553085,0.03824640806864288,QP+G,0.35,0.0007989579029519324,0.0,0.0007989579029519384,0.0,0.0,39,0.6625461629391447,-0.43065500591044403
-0.009174625290594278,0.03,0.9999999999999999,0.0,0.09578426431619277,-0.00917462529059428,0.27366932661769366,0.0,0.09578426431619277,0.03744745016569094,QP+G,0.35,0.0007822678720987422,0.0,0.0007822678720987436,0.0,0.0,40,0.6555894282282837,-0.42613312834838435
-0.008982969661930088,0.03,1.0,0.0,0.09477852954087275,-0.008982969661930088,0.27079579868820786,0.0,0.09477852954087275,0.0366651822935922,QP+G,0.35,0.0007659264918175676,0.0,0.000765926491817566,0.0,0.0,41,0.6487057392318867,-0.42165873050072633
-0.008795317671434783,0.03,0.9999999999999999,0.0,0.0937833549806936,-0.008795317671434785,0.26795244280198166,0.0,0.0937833549806936,0.03589925580177463,QP+G,0.35,0.0007499264788851215,0.0,0.000749926478885117,0.0,0.0,42,0.6418943289699519,-0.4172313138304687
-0.00861158568410793,0.03,1.0,0.0,0.0927986297533963,-0.00861158568410793,0.2651389421525609,0.0,0.0927986297533963,0.035149329322889514,QP+G,0.35,0.0007342607022228311,0.0,0.000734260702222829,0.0,0.0,43,0.6351544385157675,-0.4128503850352488
-0.008431691812063337,0.03,1.0,0.0,0.09182424414098564,-0.008431691812063338,0.262354983259959,0.0,0.09182424414098564,0.034415068620666685,QP+G,0.35,0.0007189221797185718,0.0,0.0007189221797185771,0.0,0.0,44,0.6284853169113519,-0.4085154559923787
-0.008255555878032285,0.03,1.0,0.0,0.09086008957750528,-0.008255555878032285,0.25960025593572944,0.0,0.09086008957750528,0.03369614644094811,QP+G,0.35,0.0007039040751147957,0.0,0.0007039040751147876,0.0,0.0,45,0.6218862210837827,-0.40422604370445875
-0.008083099379629161,0.03,0.9999999999999999,0.0,0.08990605863694148,-0.008083099379629161,0.2568744532484043,0.0,0.08990605863694148,0.03299224236583332,QP+G,0.35,0.0006891996949616665,0.0,0.000689199694961673,0.0,0.0,46,0.615356415762403,-0.3999816702455619
-0.007914245454363552,0.03,1.0,0.0,0.0889620450212536,-0.007914245454363552,0.25417727148929603,0.0,0.0889620450212536,0.03230304267087165,QP+G,0.35,0.0006748024856338409,0.0,0.0006748024856338408,0.0,0.0,47,0.6088951733968977,-0.3957818627079835
-0.00774891884538326,0.03,1.0,0.0,0.08802794354853043,-0.007748918845383261,0.25150841013865843,0.0,0.08802794354853043,0.031628240185237806,QP+G,0.35,0.0006607060304095714,0.0,0.0006607060304095712,0.0,0.0,48,0.6025017740762303,-0.3916261531495497
-0.007587045867932917,0.03,1.0000000000000002,0.0,0.08710365014127086,-0.007587045867932916,0.2488675718322025,0.0,0.08710365014127086,0.030967534154828235,QP+G,0.35,0.0006469040466108231,0.0,0.0006469040466108196,0.0,0.0,49,0.5961755054484299,-0.3875140785414794
-0.007428554376513266,0.03,1.0000000000000002,0.0,0.08618906181478753,-0.007428554376513265,0.24625446232796439,0.0,0.08618906181478753,0.030320630108217415,QP+G,0.35,0.0006333903828031347,0.0,0.0006333903828031409,0.0,0.0,50,0.5899156626412214,-0.38344518071679384
-0.007273373732726497,0.03,1.0,0.0,0.08528407666573226,-0.007273373732726497,0.24366879047352075,0.0,0.08528407666573226,0.029687239725414274,QP+G,0.35,0.0006201590160539728,0.0,0.0006201590160539658,0.0,0.0,51,0.5837215481834885,-0.3794190063192675
-0.007121434773793274,0.03,1.0,0.0,0.08438859386074207,-0.007121434773793274,0.2411102681735488,0.0,0.08438859386074207,0.02906708070936031,QP+G,0.35,0.0006072040492483593,0.0,0.0006072040492483624,0.0,0.0,52,0.5775924719275619,-0.3754351067529152
-0.006972669781727427,0.03,1.0000000000000002,0.0,0.08350251362520428,-0.006972669781727426,0.2385786103577265,0.0,0.08350251362520428,0.028459876660111946,QP+G,0.35,0.0005945197084605736,0.0,0.0005945197084605766,0.0,0.0,53,0.5715277509723226,-0.37149303813200957
-0.006827012453154585,0.03,1.0,0.0,0.08262573723213963,-0.006827012453154585,0.23607353494897038,0.0,0.08262573723213963,0.02786535695165137,QP+G,0.35,0.0005821003403807593,0.0,0.0005821003403807534,0.0,0.0,54,0.5655267095871132,-0.3675923612316235
-0.006684397869761299,0.03,1.0,0.0,0.08175816699120217,-0.006684397869761299,0.23359476283200623,0.0,0.08175816699120217,0.027283256611270616,QP+G,0.35,0.0005699404097952903,0.0,0.0005699404097952929,0.0,0.0,55,0.5595886791364485,-0.36373264143869144
-0.0065447624693614525,0.03,0.9999999999999998,0.0,0.08089970623779454,-0.006544762469361453,0.23114201782227015,0.0,0.08089970623779454,0.026713316201475323,QP+G,0.35,0.0005580344971197691,0.0,0.0005580344971197748,0.0,0.0,56,0.5537129980055158,-0.35991344870358516
-0.006408044017567109,0.03,0.9999999999999998,0.0,0.0800502593222977,-0.006408044017567109,0.22871502663513626,0.0,0.0800502593222977,0.02615528170435555,QP+G,0.35,0.0005463772959835615,0.0,0.0005463772959835578,0.0,0.0,57,0.5478990115264578,-0.3561343574921975
-0.006274181580051136,0.03,1.0,0.0,0.07920973159941358,-0.006274181580051136,0.22631351885546735,0.0,0.07920973159941358,0.02560890440837199,QP+G,0.35,0.0005349636108647887,0.0,0.0005349636108647887,0.0,0.0,58,0.54214607190543,-0.35239494673852945
-0.006143115495389263,0.03,1.0,0.0,0.07837802941761972,-0.006143115495389263,0.22393722690748497,0.0,0.07837802941761972,0.025073940797507202,QP+G,0.35,0.0005237883547747261,0.0,0.0005237883547747207,0.0,0.0,59,0.536453538150423,-0.3486947997977749
-0.006014787348469456,0.03,1.0,0.0,0.07755506010873472,-0.006014787348469457,0.22158588602495638,0.0,0.07755506010873472,0.02455015244273248,QP+G,0.35,0.0005128465469905709,0.0,0.0005128465469905752,0.0,0.0,60,0.5308207759998436,-0.34503350439989827
-0.005889139944456765,0.03,1.0,0.0,0.076740731977593,-0.005889139944456765,0.21925923422169433,0.0,0.076740731977593,0.024037305895741906,QP+G,0.35,0.0005021333108355744,0.0,0.0005021333108355744,0.0,0.0,61,0.5252471578518452,-0.34141065260369935
-0.00576611728330205,0.03,1.0,0.0,0.07593495429182828,-0.0057661172833020505,0.21695701226236655,0.0,0.07593495429182828,0.023535172584906332,QP+G,0.35,0.0004916438715055469,0.0,0.0004916438715055517,0.0,0.0,62,0.5197320626944008,-0.3378258407513605
-0.005645664534783191,0.03,1.0000000000000002,0.0,0.07513763727176408,-0.00564566453478319,0.21467896363361166,0.0,0.07513763727176408,0.02304352871340078,QP+G,0.35,0.0004813735539407639,0.0,0.00048137355394076153,0.0,0.0,63,0.5142748760361096,-0.33427866942347123
-0.005527728014067704,0.03,1.0,0.0,0.07434869208041056,-0.005527728014067704,0.21242483451545877,0.0,0.07434869208041056,0.02256215515946002,QP+G,0.35,0.00047131778074232985,0.0,0.00047131778074233424,0.0,0.0,64,0.5088749898377304,-0.3307687433945248
-0.0054122551577858325,0.03,1.0,0.0,0.07356803081356625,-0.0054122551577858325,0.21019437375304642,0.0,0.07356803081356625,0.022090837378717684,QP+G,0.35,0.0004614720701320678,0.0,0.0004614720701320678,0.0,0.0,65,0.5035318024444342,-0.3272956715888823
-0.0052991945006034755,0.03,0.9999999999999999,0.0,0.07279556649002379,-0.0052991945006034755,0.20798733282863943,0.0,0.07279556649002379,0.021629365308585616,QP+G,0.35,0.00045183203395502634,0.0,0.00045183203395502206,0.0,0.0,66,0.4982447185187676,-0.323859067037199
-0.005188495652284494,0.03,0.9999999999999999,0.0,0.07203121304187855,-0.005188495652284494,0.20580346583393874,0.0,0.07203121304187855,0.021177533274630594,QP+G,0.35,0.00044239337572371437,0.0,0.0004423933757237153,0.0,0.0,67,0.4930131489743206,-0.32045854683330843
-0.0050801092752321845,0.03,1.0000000000000002,0.0,0.07127488530493882,-0.0050801092752321845,0.20364252944268238,0.0,0.07127488530493882,0.02073513989890688,QP+G,0.35,0.0004331518887031899,0.0,0.0004331518887031871,0.0,0.0,68,0.4878365109100902,-0.3170937320915587
-0.004973987062499903,0.03,0.9999999999999999,0.0,0.07052649900923698,-0.004973987062499904,0.20150428288353422,0.0,0.07052649900923698,0.020301988010203692,QP+G,0.35,0.00042410345403615254,0.0,0.0004241034540361545,0.0,0.0,69,0.4827142275455343,-0.31376424790459734
-0.004870081716261046,0.03,1.0,0.0,0.06978597076963998,-0.004870081716261046,0.1993884879132571,0.0,0.06978597076963998,0.019877884556167538,QP+G,0.35,0.00041524403890720075,0.0,0.0004152440389072025,0.0,0.0,70,0.4776457281563062,-0.31046972330159905
-0.004768346926728781,0.03,1.0,0.0,0.06905321807655876,-0.004768346926728781,0.1972949087901679,0.0,0.06905321807655876,0.019462640517260335,QP+G,0.35,0.00040656969474543904,0.0,0.0004065696947454442,0.0,0.0,71,0.47263044801066495,-0.30720979120693226
-0.004668737351516148,0.03,1.0,0.0,0.06832815928675488,-0.004668737351516148,0.19522331224787112,0.0,0.06832815928675488,0.01905607082251489,QP+G,0.35,0.0003980765554646305,0.0,0.00039807655546462983,0.0,0.0,72,0.46766782830655296,-0.30398408839925944
-0.004571208595427314,0.03,0.9999999999999998,0.0,0.06761071361424396,-0.004571208595427314,0.19317346746926847,0.0,0.06761071361424396,0.01865799426705026,QP+G,0.35,0.00038976083574011314,0.0,0.00038976083574011194,0.0,0.0,73,0.4627573161093341,-0.3007922554710672
-0.004475717190670986,0.03,1.0,0.0,0.0669008011212944,-0.004475717190670986,0.19114514606084115,0.0,0.0669008011212944,0.01826823343131015,QP+G,0.35,0.0003816188293217112,0.0,0.00038161882932171223,0.0,0.0,74,0.4578983642901861,-0.297633936788621
-0.004382220577487167,0.03,0.9999999999999999,0.0,0.06619834270952081,-0.004382220577487167,0.18913812202720232,0.0,0.06619834270952081,0.017886614601988437,QP+G,0.35,0.0003736469073818879,0.0,0.0003736469073818867,0.0,0.0,75,0.45309043146513917,-0.29450878045234047
-0.0042906770851786034,0.03,1.0,0.0,0.06550326011107084,-0.0042906770851786034,0.1871521717459167,0.0,0.06550326011107084,0.01751296769460655,QP+G,0.35,0.0003658415168984071,0.0,0.0003658415168984082,0.0,0.0,76,0.4483329819347552,-0.2914164382575909
-0.0042010459135384945,0.03,1.0,0.0,0.06481547587990459,-0.004201045913538494,0.18518707394258457,0.0,0.06481547587990459,0.017147126177708142,QP+G,0.35,0.0003581991790707786,0.0,0.00035819917907077906,0.0,0.0,77,0.44362548562444026,-0.2883565656558862
-0.004113287114666153,0.03,0.9999999999999999,0.0,0.0641349133831656,-0.0041132871146661535,0.18324260966618744,0.0,0.0641349133831656,0.016788926998637363,QP+G,0.35,0.0003507164877697848,0.0,0.0003507164877697838,0.0,0.0,78,0.43896741802538364,-0.28532882171649937
-0.004027361575162556,0.03,1.0000000000000002,0.0,0.06346149679264235,-0.004027361575162556,0.18131856226469245,0.0,0.06346149679264235,0.01643821051086758,QP+G,0.35,0.0003433901080193959,0.0,0.00034339010801939795,0.0,0.0,79,0.4343582601361171,-0.2823328690884761
-0.003943230998697804,0.03,1.0,0.0,0.06279515107631961,-0.003943230998697804,0.1794147173609132,0.0,0.06279515107631961,0.01609482040284818,QP+G,0.35,0.0003362167745103978,0.0,0.0003362167745103936,0.0,0.0,80,0.4297974984046879,-0.2793683739630471
-0.0038608578889427563,0.03,0.9999999999999999,0.0,0.06213580199001826,-0.0038608578889427567,0.17753086282862363,0.0,0.06213580199001826,0.015758603628337788,QP+G,0.35,0.00032919329014506924,0.0,0.00032919329014507136,0.0,0.0,81,0.4252846246714387,-0.2764350060364351
-0.003780205532857215,0.03,0.9999999999999999,0.0,0.06148337606912307,-0.003780205532857215,0.17566678876892305,0.0,0.06148337606912307,0.015429410338192716,QP+G,0.35,0.00032231652461226125,0.0,0.0003223165246122612,0.0,0.0,82,0.4208191361123886,-0.27353243847305253
-0.003701237984327211,0.03,1.0,0.0,0.06083780062039727,-0.0037012379843272105,0.17382228748684936,0.0,0.06083780062039727,0.015107093813580455,QP+G,0.35,0.0003155834129922422,0.0,0.0003155834129922423,0.0,0.0,83,0.4164005351832085,-0.2706603478690855
-0.0036239200481441116,0.03,1.0000000000000002,0.0,0.060199003713883106,-0.003623920048144112,0.17199715346823743,0.0,0.060199003713883106,0.014791510400588213,QP+G,0.35,0.00030899095439068755,0.0,0.00030899095439069005,0.0,0.0,84,0.4120283295637848,-0.2678184142164601
-0.003548217264318393,0.03,1.0,0.0,0.05956691417488733,-0.003548217264318393,0.17019118335682093,0.0,0.05956691417488733,0.014482519446197523,QP+G,0.35,0.00030253621060120467,0.0,0.00030253621060120396,0.0,0.0,85,0.4077020321033651,-0.26500632086718723
-0.0034740958927210975,0.03,1.0,0.0,0.05894146157605101,-0.003474095892721098,0.16840417593157433,0.0,0.05894146157605101,0.014179983235596319,QP+G,0.35,0.0002962163047957982,0.0,0.00029621630479579643,0.0,0.0,86,0.40342116076627976,-0.2622237544980818
-0.003401522898046127,0.03,1.0,0.0,0.058322576229502474,-0.003401522898046127,0.1666359320842928,0.0,0.058322576229502474,0.013883766930800522,QP+G,0.35,0.00029002842024269016,0.0,0.00029002842024269254,0.0,0.0,87,0.39918523857823385,-0.2594704050758519
-0.003330465935086668,0.03,1.0000000000000002,0.0,0.057710189179092694,-0.003330465935086668,0.1648862547974077,0.0,0.057710189179092694,0.01359373851055783,QP+G,0.35,0.00028396979905092543,0.0,0.00028396979905092636,0.0,0.0,88,0.3949937935731624,-0.25674596582255543
-0.003260893334319191,0.03,1.0,0.0,0.05710423219271222,-0.003260893334319191,0.16315494912203493,0.0,0.05710423219271222,0.013309768711506903,QP+G,0.35,0.0002780377409412013,0.0,0.0002780377409411991,0.0,0.0,89,0.39084635874064416,-0.2540501331814186
-0.0031927740877885974,0.03,1.0,0.0,0.05650463775468875,-0.0031927740877885974,0.16144182215625358,0.0,0.05650463775468875,0.013031730970565704,QP+G,0.35,0.0002722296020423749,0.0,0.0002722296020423783,0.0,0.0,90,0.3867424719738674,-0.2513826067830137
-0.003126077835288215,0.03,1.0,0.0,0.055911339058264516,-0.003126077835288215,0.1597466830236129,0.0,0.055911339058264516,0.012759501368523326,QP+G,0.35,0.00026654279371311014,0.0,0.0002665427937131072,0.0,0.0,91,0.3826816760181418,-0.24874308941179207
-0.003060774850828503,0.03,1.0,0.0,0.055324269998152736,-0.0030607748508285036,0.15806934285186497,0.0,0.055324269998152736,0.012492958574810219,QP+G,0.35,0.00026097478138814177,0.0,0.0002609747813881406,0.0,0.0,92,0.37866351841995133,-0.24613128697296827
-0.0029968360293884085,0.03,1.0,0.0,0.05474336516317214,-0.0029968360293884085,0.1564096147519204,0.0,0.05474336516317214,0.012231983793422078,QP+G,0.35,0.0002555230834486388,0.0,0.00025552308344863744,0.0,0.0,93,0.3746875514765418,-0.2435469084597521
-0.002934232873943492,0.03,1.0000000000000002,0.0,0.05416855982895883,-0.0029342328739434924,0.15476731379702524,0.0,0.05416855982895883,0.01197646070997344,QP+G,0.35,0.00025018527011616765,0.0,0.00025018527011617074,0.0,0.0,94,0.3707533321860381,-0.24098966592092472
-0.002872937482765031,0.03,1.0,0.0,0.05359978995075476,-0.002872937482765031,0.15314225700215647,0.0,0.05359978995075476,0.01172627543985727,QP+G,0.35,0.0002449589623697584,0.0,0.0002449589623697585,0.0,0.0,95,0.36686042219808473,-0.238459274428755
-0.0028129225369844402,0.03,1.0,0.0,0.053036992156271834,-0.00281292253698444,0.15153426330363381,0.0,0.053036992156271834,0.011481316477487511,QP+G,0.35,0.00023984183088559473,0.0,0.00023984183088559402,0.0,0.0,96,0.3630083877650048,-0.23595545204725307
-0.0027541612884174694,0.03,1.0,0.0,0.05248010373863098,-0.00275416128841747,0.14994315353894566,0.0,0.05248010373863098,0.011241474646601917,QP+G,0.35,0.0002348315949988524,0.0,0.00023483159499885185,0.0,0.0,97,0.3591967996934723,-0.2334779198007569
-0.0026966275476427506,0.03,1.0,0.0,0.05192906264937536,-0.0026966275476427506,0.14836875042678674,0.0,0.05192906264937536,0.011006643051603066,QP+G,0.35,0.0002299260216872251,0.0,0.0002299260216872233,0.0,0.0,98,0.35542523329669085,-0.23102640164284896
-0.0026402956723293805,0.03,1.0000000000000002,0.0,0.05138380749155692,-0.0026402956723293805,0.14681087854730548,0.0,0.05138380749155692,0.010776717029915842,QP+G,0.35,0.00022512292457568442,0.0,0.00022512292457568459,0.0,0.0,99,0.3516932683470756,-0.22860062442559906
-0.0025851405558083383,0.03,0.9999999999999998,0.0,0.05084427751289557,-0.0025851405558083383,0.1452693643225588,0.0,0.05084427751289557,0.010551594105340158,QP+G,0.35,0.0002204201629620295,0.0,0.00022042016296202824,0.0,0.0,100,0.3480004890294313,-0.22620031786913028
