environment,mode,seed,method,step,current_return,hard_br_return,hard_exploitability,regularized_gap,field_norm,hard_br_residual,hard_br_iterations,soft_br_residual,soft_br_iterations
CyclicControl,neural,45,Adam-GDA,20,-0.007719720279709123,-0.2965138481703292,0.6601123090842183,0.2863819496645975,0.28052888732032905,8.809064588888305e-13,232,8.3409973372639e-11,180
CyclicControl,neural,45,Adam-GDA,25,-0.007659677407550171,-0.3461836321496796,0.7908143713813384,0.33798249182269674,0.2905780064033656,8.72635297355373e-13,234,8.953335295380782e-11,182
CyclicControl,neural,45,Adam-GDA,30,-0.006553472193708282,-0.3771026381000153,0.8951399706436861,0.39153782414251515,0.3028529029106728,8.234524173644786e-13,236,8.301059839510572e-11,185
CyclicControl,neural,45,Adam-GDA,35,-0.004054566197878116,-0.3826051820751712,0.9595780464436281,0.43188455594541425,0.31652308799999335,8.253397965063414e-13,237,8.900646886189634e-11,186
CyclicControl,neural,45,Adam-GDA,40,-0.0002676285161428944,-0.3694306953080808,0.9830235025867105,0.45198372371652557,0.3309867757814071,8.779643678735738e-13,237,8.86739570660211e-11,187
CyclicControl,neural,45,Adam-GDA,45,0.004250790832336441,-0.3441386788706481,0.9665646541130722,0.45169386054382976,0.3446602213476834,8.903988657493755e-13,237,8.19609935476251e-11,188
CyclicControl,neural,45,Adam-GDA,50,0.008795240969828772,-0.31043811140911853,0.9127719739681739,0.43681540796689,0.3560564344848348,8.617551117140465e-13,237,8.697231823617813e-11,187
CyclicControl,neural,45,Adam-GDA,55,0.012735263239809714,-0.31310873469394773,0.868555668907907,0.4174646079160372,0.36447446471329814,8.82960371484387e-13,236,8.600253842416805e-11,186
CyclicControl,neural,45,Adam-GDA,60,0.015575960681281538,-0.3579937698612593,0.8440894222391293,0.4062762197317479,0.37025882540364613,8.585354649426336e-13,235,8.839384779690818e-11,184
CyclicControl,neural,46,Adam-GDA,0,-0.04123301142954973,-0.6387795244579069,1.285384675662578,0.6956437466297904,0.453064256245867,8.326672684688674e-13,238,8.908923598838214e-11,188
CyclicControl,neural,46,Adam-GDA,5,-0.040020018068154514,-0.5493980907837428,1.2690489105150797,0.6858862900405138,0.459414828363998,8.341105584008801e-13,239,8.547273999681693e-11,190
CyclicControl,neural,46,Adam-GDA,10,-0.03750218498751724,-0.46038026869810356,1.255520320511801,0.6868038379503082,0.47423424010941256,8.293365993949919e-13,240,8.964107234277208e-11,191
CyclicControl,neural,46,Adam-GDA,15,-0.03342811477356074,-0.3700859825283871,1.2426791864082363,0.6985427989473206,0.49687635733930996,8.191225475684405e-13,241,8.33874080896635e-11,193
CyclicControl,neural,46,Adam-GDA,20,-0.027525630955199838,-0.2774460746581275,1.228037102570608,0.7216760224255966,0.5262120324926003,8.923972671937008e-13,241,8.495837366950809e-11,194
CyclicControl,neural,46,Adam-GDA,25,-0.01950987304152573,-0.18129238712277085,1.2069656622607337,0.7555156979234473,0.5601465862728837,8.666400930223972e-13,242,8.513600935344812e-11,195
CyclicControl,neural,46,Adam-GDA,30,-0.00917884996240598,-0.09457925607369425,1.1857661723401853,0.7966757054809507,0.5947957035551634,8.29780688604842e-13,243,8.347911251149753e-11,196
CyclicControl,neural,46,Adam-GDA,35,0.0033566416413932437,-0.11583727993729093,1.252291862090802,0.8378678082648179,0.6240658852512476,8.641976023682219e-13,243,8.822975683386858e-11,196
CyclicControl,neural,46,Adam-GDA,40,0.01732166323833376,-0.1682196794676118,1.3174880049054727,0.8693115440213856,0.6412045394798744,8.737455203799982e-13,243,8.955736152671534e-11,196
CyclicControl,neural,46,Adam-GDA,45,0.031232460921476933,-0.2484232389056799,1.3718834207771293,0.8839904681261724,0.6432157396610549,8.542055951465954e-13,243,8.680112184578093e-11,196
CyclicControl,neural,46,Adam-GDA,50,0.0435114645906069,-0.33362948063569176,1.3972003474860237,0.8807301822646613,0.6335698285324571,8.986145161316017e-13,242,8.940681528457617e-11,195
CyclicControl,neural,46,Adam-GDA,55,0.05317292736411624,-0.4060743604205081,1.3869015607447963,0.8618929823556165,0.6195160459389729,8.285594432777543e-13,242,8.863088041266565e-11,194
CyclicControl,neural,46,Adam-GDA,60,0.059974223794469816,-0.45830439768647796,1.3451159464624023,0.8329576789462578,0.6081901395784188,8.324452238639424e-13,241,8.513201255055947e-11,193
CyclicControl,neural,47,Adam-GDA,0,0.004240351849628015,-0.6083391387937962,1.3268712141819718,0.7667894374439154,0.5346433149169293,8.325562461664049e-13,239,8.271638929358005e-11,191
CyclicControl,neural,47,Adam-GDA,5,0.007429265378293127,-0.6202241508809083,1.25476139248532,0.7275778610477328,0.5235037998212317,8.169021015191902e-13,238,8.214934288375275e-11,190
CyclicControl,neural,47,Adam-GDA,10,0.010222733580254342,-0.6262450671841606,1.1716920024154747,0.6977430685664603,0.516210765441951,8.959499808725013e-13,237,8.322964539786426e-11,189
CyclicControl,neural,47,Adam-GDA,15,0.012700829441214586,-0.6272487587528108,1.1424051755755318,0.6832623649129663,0.5136228785534371,8.975042931069765e-13,237,8.791939398733462e-11,188
CyclicControl,neural,47,Adam-GDA,20,0.014863275400675391,-0.6231130157484228,1.1700874426581156,0.6855347827407756,0.5154706561179452,8.912870441690757e-13,237,8.790806971248344e-11,188
CyclicControl,neural,47,Adam-GDA,25,0.016583512024998977,-0.612558086436668,1.222695895080144,0.7013507378222208,0.5207830989595544,8.762990333366361e-13,237,8.236478166168126e-11,189
CyclicControl,neural,47,Adam-GDA,30,0.017593293976848154,-0.5930815272506829,1.2566731566636071,0.7243214577586925,0.5281954439969414,8.544276397515205e-13,238,8.728684441905443e-11,189
CyclicControl,neural,47,Adam-GDA,35,0.01759601925158379,-0.5610332076196671,1.266751548739272,0.7494703522253795,0.5369318532833245,8.177902799388903e-13,239,8.318729038947481e-11,190
CyclicControl,neural,47,Adam-GDA,40,0.016486992352846296,-0.5642079217140967,1.3011124211630323,0.7755415159848636,0.5466450013593694,8.539835505416704e-13,239,8.722672584227098e-11,190
CyclicControl,neural,47,Adam-GDA,45,0.01455357256791143,-0.5783155886897066,1.336790701150528,0.8054203542940465,0.5571984821845771,8.788525462932739e-13,239,8.132083895162623e-11,191
CyclicControl,neural,47,Adam-GDA,50,0.012482573440219798,-0.6039925427828969,1.374975567184384,0.8450832913394597,0.5692394347016418,8.933964679158635e-13,239,8.313100208212632e-11,191
CyclicControl,neural,47,Adam-GDA,55,0.01104207037715297,-0.6883414789204854,1.461026464904045,0.9004583216662609,0.5847171571259091,8.953948693601887e-13,239,8.352479818896086e-11,191
CyclicControl,neural,47,Adam-GDA,60,0.010657241275075138,-0.8126903835212842,1.5716152896311164,0.9712334581651678,0.6056156545428905,8.475442569988445e-13,240,8.557043962298394e-11,192
CyclicControl,neural,48,Adam-GDA,0,0.004118032258207498,-0.14088002363661237,0.5387521857926567,0.22782875791943724,0.281348242620071,8.674727602908661e-13,233,8.649936322768781e-11,183
CyclicControl,neural,48,Adam-GDA,5,0.007701113756681502,-0.20808492338995213,0.6074510581685383,0.22924946748455627,0.2631929313885708,8.708034293647415e-13,233,8.542241913822579e-11,182
CyclicControl,neural,48,Adam-GDA,10,0.009703894057030264,-0.28699445847449123,0.6847919121310375,0.24720058564373854,0.25900863906293514,8.673617379884035e-13,233,8.491798930698735e-11,181
CyclicControl,neural,48,Adam-GDA,15,0.010123015388019962,-0.349235031616421,0.7399452392972153,0.26901345910598123,0.26709541786714786,8.519296379461139e-13,233,8.4422940860307e-11,180
CyclicControl,neural,48,Adam-GDA,20,0.009239590367992552,-0.3858928576507558,0.7558811787382276,0.2803949552308661,0.28208713811569375,8.414380303634061e-13,233,8.970529874474664e-11,180
CyclicControl,neural,48,Adam-GDA,25,0.00708214052625859,-0.39886681698151283,0.7204631794974208,0.27444743649913284,0.29828377019746194,8.696932063401164e-13,233,8.321465738703182e-11,182
CyclicControl,neural,48,Adam-GDA,30,0.0033030781057084672,-0.39229611728750147,0.6360514959084562,0.2633841517030143,0.31460811400293115,8.553713293224519e-13,233,8.205766621749433e-11,183
CyclicControl,neural,48,Adam-GDA,35,-0.002129603589441021,-0.3710128192276656,0.5700512253788476,0.2720374406564613,0.33213533640584886,8.987810495852955e-13,232,8.762407466278432e-11,183
CyclicControl,neural,48,Adam-GDA,40,-0.008623812599930045,-0.37480431153225613,0.6663084291031951,0.3188657999740484,0.35036024508091423,8.170131238216527e-13,233,8.245859550726209e-11,184
CyclicControl,neural,48,Adam-GDA,45,-0.014997603280665142,-0.3906002335041502,0.8261909500621082,0.4026987823087957,0.3690901174605354,8.547051955076768e-13,234,8.406150775464027e-11,184
CyclicControl,neural,48,Adam-GDA,50,-0.0197342804014602,-0.42527793724756224,1.002444710598294,0.5050609765243124,0.38989729498775716,8.256728634137289e-13,237,8.899048165034174e-11,186
CyclicControl,neural,48,Adam-GDA,55,-0.021405390547043587,-0.4349231549096068,1.143500866593155,0.6038735405603858,0.4153344772140239,8.212319713152283e-13,239,8.150397023953815e-11,190
CyclicControl,neural,48,Adam-GDA,60,-0.01913280894736387,-0.4223339118875705,1.2415497229006731,0.6815058537862193,0.44639287455067184,8.544276397515205e-13,240,8.289735564659395e-11,192
CyclicControl,neural,49,Adam-GDA,0,-0.006328067430073097,-0.19005050300060872,0.6872884070716477,0.2625407411523424,0.23469922375356775,8.781309013272676e-13,235,8.372108561971459e-11,184
CyclicControl,neural,49,Adam-GDA,5,-0.003615915722633837,-0.13068346697216052,0.7204687973716634,0.31536770395204733,0.26440312826075263,8.43991543320044e-13,237,8.145173424622953e-11,187
CyclicControl,neural,49,Adam-GDA,10,0.0006098790730321506,-0.09711189321278549,0.728638210027981,0.34431857537268323,0.2842266941594432,8.131273432354647e-13,238,8.22245604936711e-11,188
CyclicControl,neural,49,Adam-GDA,15,0.00520972056713662,-0.11647419602773543,0.7185163839050684,0.32757711182107596,0.2829896381084446,8.613110225041964e-13,237,8.451661592800974e-11,187
CyclicControl,neural,49,Adam-GDA,20,0.008750781728576823,-0.177395873110177,0.6961711191598119,0.2822270288978812,0.26646082248805003,8.246736626915663e-13,236,8.155012776178694e-11,185
CyclicControl,neural,49,Adam-GDA,25,0.010253166352582228,-0.2353367966093822,0.6412356471412967,0.2342303652621982,0.24712096788604332,8.851253063824061e-13,233,8.313924548808416e-11,181
CyclicControl,neural,49,Adam-GDA,30,0.009217231372472476,-0.28876850980113966,0.5674545314568881,0.20211318913945256,0.2366419086239103,8.636424908559093e-13,230,8.834410980540497e-11,177
CyclicControl,neural,49,Adam-GDA,35,0.005488667824924591,-0.33555081317201896,0.5376374299788336,0.19575464892279443,0.2422459965871883,8.129052986305396e-13,232,8.530687267693793e-11,180
CyclicControl,neural,49,Adam-GDA,40,-0.0006358406354683467,-0.3717797179417046,0.5533490021683893,0.21610869587551695,0.26235924394306287,8.105738302788268e-13,233,8.307013410480124e-11,182
CyclicControl,neural,49,Adam-GDA,45,-0.008176966588972327,-0.39220317115529707,0.5988872020539834,0.25569722361588043,0.2885233357908578,8.551492847175268e-13,233,8.151129771150067e-11,183
CyclicControl,neural,49,Adam-GDA,50,-0.015441641624323864,-0.3925092048589729,0.6710304077101094,0.30396542260191795,0.3139832955430427,8.558154185323019e-13,233,8.910452931054635e-11,182
CyclicControl,neural,49,Adam-GDA,55,-0.020624973297323414,-0.3721405529270576,0.7652809954329364,0.3529267526598199,0.3386222637854037,8.575362642204709e-13,233,8.704328924302729e-11,182
CyclicControl,neural,49,Adam-GDA,60,-0.022458684104680125,-0.3345124201745806,0.837720519059707,0.3981944780744513,0.3661080346138505,8.889000646661316e-13,235,8.18555223602857e-11,186
CyclicControl,neural,40,EGM,0,-0.04088501394024287,-0.678524580387704,1.0524587160640215,0.5913720828524124,0.4422803856547468,8.737455203799982e-13,238,8.539108309335575e-11,189
CyclicControl,neural,40,EGM,5,-0.03411396508571981,-0.44717772373757375,0.9087030914067579,0.486913731749659,0.4251430538089494,8.149592112260962e-13,235,8.338124635187683e-11,187
CyclicControl,neural,40,EGM,10,-0.01429072260175283,-0.18615087488711746,0.6979277241581266,0.3822493196886521,0.4053386518087285,8.134604101428522e-13,236,8.614359225944668e-11,188
CyclicControl,neural,40,EGM,15,0.008464680923897658,-0.13510722651967255,0.6433364714077275,0.35937697842337507,0.3853149036540135,8.976153154094391e-13,235,8.479050794818477e-11,188
CyclicControl,neural,40,EGM,20,0.024756544034591526,-0.3327456183491987,0.787261005073926,0.40017892263456784,0.36805028564931075,8.918421556813882e-13,234,8.86498097152355e-11,186
CyclicControl,neural,40,EGM,25,0.029398995647177392,-0.49322256611223114,0.8543795641831926,0.4281277604996869,0.3548826926995796,8.710809851208978e-13,235,8.662978667750565e-11,184
CyclicControl,neural,40,EGM,30,0.022339290825725118,-0.5955163686477685,0.8370153715320583,0.4118832303867146,0.34510377800506287,8.519851490973451e-13,237,8.669021056562087e-11,187
CyclicControl,neural,40,EGM,35,0.007608326576396476,-0.6353508599024322,0.744979769512038,0.3698638412329387,0.33701853608665927,8.181233468462779e-13,238,8.681533270049613e-11,188
CyclicControl,neural,40,EGM,40,-0.008627382563112615,-0.6117182758140901,0.7570966796812356,0.3546046773815338,0.3292602200033445,8.750777880095484e-13,237,8.207512447455656e-11,188
CyclicControl,neural,40,EGM,45,-0.020206900987822587,-0.5274608834623523,0.8992585199601348,0.389713065343754,0.32158385008956986,8.384404281969182e-13,236,8.948669583119795e-11,185
CyclicControl,neural,40,EGM,50,-0.023004358309633946,-0.3905044746256317,0.948415332704813,0.4290062458760368,0.3148431280431918,8.867351297681125e-13,236,8.194628309254881e-11,186
CyclicControl,neural,40,EGM,55,-0.01644726628878426,-0.2313665255838463,0.9075483875977133,0.4360135371335806,0.31001166206889785,8.706368959110478e-13,238,8.280715002584316e-11,189
CyclicControl,neural,40,EGM,60,-0.003824015801505683,-0.11170160846445218,0.8264386934204121,0.4182201211097939,0.3067958054190435,8.282263763703668e-13,239,8.160921938227261e-11,190
CyclicControl,neural,41,EGM,0,-0.02947827835436645,-0.41444629753488915,1.146325288564483,0.5854211970591852,0.396096270091797,8.482103908136196e-13,239,8.62617199892668e-11,190
CyclicControl,neural,41,EGM,5,-0.010844604031725071,-0.1403659548313941,0.9474986058688629,0.5227966016348954,0.3876996773513697,8.417710972707937e-13,240,8.123912653701382e-11,192
CyclicControl,neural,41,EGM,10,0.010595166275642953,-0.13139053012735583,0.9114928644064648,0.5032644841026659,0.3799505811959292,8.135714324453147e-13,240,8.562534015155165e-11,191
CyclicControl,neural,41,EGM,15,0.024589518064078823,-0.2758928559657995,0.9342088259377074,0.48197726424042053,0.3710804636189392,8.475442569988445e-13,238,8.981926313822441e-11,188
CyclicControl,neural,41,EGM,20,0.02541038787801376,-0.413285732281985,0.8764044043094058,0.419450470724168,0.3592711526537966,8.179568133925841e-13,235,8.342304624875396e-11,184
CyclicControl,neural,41,EGM,25,0.014306786857424774,-0.4965020516470518,0.7215465821524506,0.34190998559118224,0.3448213526276907,8.768541448489486e-13,235,8.661588113412222e-11,186
CyclicControl,neural,41,EGM,30,-0.001990194339106745,-0.5075480915063625,0.5964943717250509,0.30238801627991424,0.32975163141237357,8.963940700823514e-13,235,8.934303297181145e-11,186
CyclicControl,neural,41,EGM,35,-0.015409903323152759,-0.449279037690203,0.6207425196591885,0.30035261727938145,0.31577801604628913,8.816836150060681e-13,234,8.467770928888285e-11,185
CyclicControl,neural,41,EGM,40,-0.02061981993528975,-0.33818723138055723,0.6400646030891487,0.2952622498538488,0.30317137770470226,8.190670364172092e-13,232,8.900466474948132e-11,181
CyclicControl,neural,41,EGM,45,-0.016868238777115952,-0.2235882468102133,0.6168584217280194,0.2717984738014475,0.2913810014243489,8.574807530692397e-13,233,8.706219079002153e-11,182
CyclicControl,neural,41,EGM,50,-0.00722140109938971,-0.11977921447836669,0.5625674863242657,0.24358615680947057,0.2801271539158532,8.688605390716475e-13,234,8.269701590180034e-11,184
CyclicControl,neural,41,EGM,55,0.003618481561959064,-0.10653295232686297,0.5558625110482275,0.23393193697619136,0.2697442763401286,8.817391261572993e-13,234,8.218065117304718e-11,184
CyclicControl,neural,41,EGM,60,0.01141730767976748,-0.2539046208226454,0.6670747227642707,0.2513235246060307,0.260844601483174,8.108513860349831e-13,234,8.573353138530138e-11,182
CyclicControl,neural,42,EGM,0,-0.00307818542376061,-0.3867418447102893,0.49337601599248043,0.18997726127615813,0.2241180495252982,8.430478537491126e-13,233,8.303355225613984e-11,182
CyclicControl,neural,42,EGM,5,-0.008220842157743855,-0.3498927806319887,0.5527696338335679,0.19461646377205735,0.21647688426104444,8.475442569988445e-13,232,8.452674671310945e-11,180
CyclicControl,neural,42,EGM,10,-0.009238957587777563,-0.2826853639625164,0.5528468246785259,0.18738902362678908,0.20941496734043819,8.453238109495942e-13,230,8.521476579925746e-11,176
CyclicControl,neural,42,EGM,15,-0.006263409378734732,-0.1983781284279716,0.5039028753097299,0.16731284855506884,0.20220302819186123,8.223977054910847e-13,231,8.579122134921846e-11,178
CyclicControl,neural,42,EGM,20,-0.0010624400390009917,-0.11972016122601337,0.42865825412970004,0.1477203475139937,0.1946947322705496,8.316125565954735e-13,231,8.216005653594038e-11,179
CyclicControl,neural,42,EGM,25,0.003959006073701885,-0.12100341986483508,0.40346507872691634,0.14009620576935422,0.18742859463950481,8.448242105885129e-13,230,8.156315900453848e-11,178
CyclicControl,neural,42,EGM,30,0.006811883385090074,-0.22567795484582592,0.4555362672572411,0.14196992587536697,0.18111470342869246,8.487099911747009e-13,228,8.234436743581597e-11,175
CyclicControl,neural,42,EGM,35,0.006612760497782578,-0.3066048126381686,0.4793152259425281,0.14255931246185857,0.17605993972124995,8.252842853551101e-13,231,8.501778447911335e-11,176
CyclicControl,neural,42,EGM,40,0.003757523957973838,-0.3509258809645168,0.45681473152883645,0.13673518970538692,0.17197776072441132,8.501532811067136e-13,232,8.72169836352299e-11,178
CyclicControl,neural,42,EGM,45,-0.0003725885071064622,-0.35614410486496795,0.4056037220884396,0.12889215834499776,0.16826016908145186,8.628098235874404e-13,232,8.987850741437597e-11,178
CyclicControl,neural,42,EGM,50,-0.004018068299648884,-0.32345112360113715,0.4452529342189998,0.12515202448608187,0.1644417074813286,8.707479182135103e-13,231,8.517324345813648e-11,177
CyclicControl,neural,42,EGM,55,-0.005747344982484776,-0.25765383158280125,0.4808140374503501,0.12546120206913292,0.16048693667919597,8.562039965909207e-13,229,8.103760718025654e-11,174
CyclicControl,neural,42,EGM,60,-0.00501334453971808,-0.16846119634735324,0.46359994435536095,0.12613052887875736,0.15669223577989594,8.826828157282307e-13,230,8.395141526396088e-11,175
CyclicControl,neural,43,EGM,0,0.016345614197341964,-0.5510538825665362,0.8702926223607643,0.4050515233810904,0.30808239512603297,8.759659664292485e-13,236,8.116474159436393e-11,186
CyclicControl,neural,43,EGM,5,0.009610560545174006,-0.6062897176925863,0.8833717975732853,0.39668639259238264,0.30263555379812007,8.673062268371723e-13,237,8.633949111214179e-11,187
CyclicControl,neural,43,EGM,10,-0.0003503117832984417,-0.5940052677349306,0.8083376293417042,0.3529823599186535,0.2973066518962323,8.497647030480948e-13,237,8.424577702115243e-11,187
CyclicControl,neural,43,EGM,15,-0.009165738224142876,-0.5201352877746366,0.6789609509940381,0.3095418137219203,0.29005902015620677,8.267830864383541e-13,236,8.511019666812558e-11,185
CyclicControl,neural,43,EGM,20,-0.013386860712726368,-0.39579127882368426,0.7270531488391452,0.2913441251837593,0.2811398003389496,8.629208458899029e-13,233,8.75109151809994e-11,181
CyclicControl,neural,43,EGM,25,-0.011795348375748704,-0.24277215231753313,0.7039165696161319,0.29355564685474755,0.2725613144121536,8.144596108650148e-13,235,8.463149625548283e-11,183
CyclicControl,neural,43,EGM,30,-0.005705233079569338,-0.18987831847349163,0.7211490338806579,0.302606277009671,0.26609789493628644,8.444356325298941e-13,236,8.536327200658889e-11,185
CyclicControl,neural,43,EGM,35,0.0018169828996312616,-0.22793544990692602,0.7654015352333898,0.30149786420710917,0.26151864259965724,8.544276397515205e-13,236,8.611727997376306e-11,185
CyclicControl,neural,43,EGM,40,0.007423672093831446,-0.2387069220999005,0.7223475122105762,0.27699754099027263,0.2568170277865622,8.540945728441329e-13,235,8.78359052158828e-11,183
CyclicControl,neural,43,EGM,45,0.008961210278971527,-0.24153131831297348,0.6220197046203302,0.23512364750333425,0.25014889508684934,8.29558643999917e-13,233,8.784803440242683e-11,179
CyclicControl,neural,43,EGM,50,0.006281761647225281,-0.27904758839040034,0.5223758044790415,0.1993167124364821,0.24145059645284478,8.344991364594989e-13,230,8.342490587232021e-11,179
CyclicControl,neural,43,EGM,55,0.001073621089881975,-0.3434522720300568,0.5127088666714518,0.1911498066284976,0.23234775460884863,8.321121569565548e-13,232,8.680045571196615e-11,180
CyclicControl,neural,43,EGM,60,-0.004107598331047749,-0.3684148503277068,0.5979179816374011,0.2049395635277041,0.22460965823944362,8.925082894961633e-13,232,8.651759864086728e-11,180
CyclicControl,neural,44,EGM,0,-0.007749912765835717,-0.9807203269006175,1.1982855560094743,0.7118698487293766,0.4620910658330043,8.286704655802168e-13,242,8.741574131221341e-11,194
CyclicControl,neural,44,EGM,5,-0.03006954300958726,-0.8567172331864784,1.1626069513487225,0.6741672423719363,0.45723722543443074,8.93507490218326e-13,240,8.81802408869703e-11,192
CyclicControl,neural,44,EGM,10,-0.036153541885587316,-0.6390858937456532,1.1518902903707984,0.6181176386141678,0.44550040662824847,8.22897305852166e-13,238,8.444672738860959e-11,188
CyclicControl,neural,44,EGM,15,-0.024665301125825552,-0.3597738173579099,1.0502165102361585,0.5462192178162234,0.4290304434731882,8.890665981198254e-13,238,8.327455391921035e-11,190
CyclicControl,neural,44,EGM,20,-0.002829185173480665,-0.17379402405594657,0.9413189615785327,0.5202297729624648,0.4130815745834833,8.895106873296754e-13,239,8.601463985513647e-11,191
CyclicControl,neural,44,EGM,25,0.01794147263773807,-0.2962248172605465,1.0354517462732173,0.5336595478073998,0.40037021374362625,8.566480858007708e-13,239,8.930878259150177e-11,190
CyclicControl,neural,44,EGM,30,0.028145704201733887,-0.3879027228314161,1.0066725953458728,0.5026112094263585,0.3888169330033606,8.852918398360998e-13,237,8.234307680154984e-11,188
CyclicControl,neural,44,EGM,35,0.02451852422773407,-0.42957777247047185,0.8618771785541239,0.4105449542455566,0.3749196066278965,8.483214131160821e-13,234,8.987760535816847e-11,184
CyclicControl,neural,44,EGM,40,0.010586033891119534,-0.43795731435007035,0.6496442554639276,0.3138458565643111,0.3578872938013831,8.594791545135649e-13,234,8.230133241582394e-11,186
CyclicControl,neural,44,EGM,45,-0.006121894829521332,-0.42953800239402284,0.587449338552065,0.29598160541198004,0.34020298038859464,8.429368314466501e-13,234,8.959294417465458e-11,185
CyclicControl,neural,44,EGM,50,-0.018101284296070996,-0.380712053893567,0.7416407797249682,0.347201994603911,0.32517970700706167,8.301692666634608e-13,233,8.408401752646455e-11,184
CyclicControl,neural,44,EGM,55,-0.020995607926692448,-0.31246593511269,0.8221276344055835,0.38839384871546745,0.3143076192601959,8.102407633714392e-13,236,8.948428109611939e-11,184
CyclicControl,neural,44,EGM,60,-0.014761802012254055,-0.22310982473788044,0.8176332367482448,0.3856724072774257,0.3065519699616717,8.506528814677949e-13,237,8.522571537383783e-11,187
CyclicControl,neural,45,EGM,0,-0.003034287148446015,-0.5444277221668828,0.7573368560295957,0.32657396576366293,0.2969458922568231,8.65529869997772e-13,236,8.245809590690101e-11,186
CyclicControl,neural,45,EGM,5,-0.0099298029411569,-0.4458335450841632,0.6742936897480775,0.28702562299744616,0.28777509944936286,8.750222768583171e-13,234,8.624570502213658e-11,183
CyclicControl,neural,45,EGM,10,-0.012116566246242359,-0.30487633483573817,0.6861627534335801,0.28224302192482764,0.2779295906505198,8.314460231417797e-13,233,8.655259842171859e-11,180
CyclicControl,neural,45,EGM,15,-0.009026221780434978,-0.21174121331051549,0.6965837510276327,0.29486009088550513,0.2699196320341424,8.563150188933832e-13,235,8.123238193213922e-11,184
CyclicControl,neural,45,EGM,20,-0.0024602482316695333,-0.2352125959099072,0.7603217783833452,0.3000353641156439,0.2644697786980003,8.347766922156552e-13,236,8.246747729145909e-11,185
CyclicControl,neural,45,EGM,25,0.004366885504132676,-0.2403841368583895,0.7419253205616787,0.2822897007634458,0.25986975584585803,8.857359290459499e-13,235,8.37259150898717e-11,184
CyclicControl,neural,45,EGM,30,0.008374162458052602,-0.22480584773184328,0.6462701092449027,0.2454765197871723,0.25377554175986905,8.271161533457416e-13,234,8.371217607994197e-11,181
CyclicControl,neural,45,EGM,35,0.008010685370411665,-0.2699627249455928,0.5682325193681765,0.20917834687532497,0.2454078955297541,8.921197114375445e-13,230,8.662742745357832e-11,178
CyclicControl,neural,45,EGM,40,0.0038441057082495432,-0.34976610021192217,0.49883126248625886,0.1941177051731782,0.23605936888194387,8.473777235451507e-13,232,8.966286046963035e-11,180
CyclicControl,neural,45,EGM,45,-0.00189118212974377,-0.3936766740786877,0.5646075870544315,0.20223312032145432,0.2277032437804231,8.583689314889398e-13,233,8.780035032351918e-11,181
CyclicControl,neural,45,EGM,50,-0.006479308370687648,-0.3861849319504612,0.632750000139567,0.2108479190598339,0.2211282480782184,8.4204865302695e-13,233,8.829090236694981e-11,180
CyclicControl,neural,45,EGM,55,-0.00800068489918046,-0.3329658073621643,0.6233539808810686,0.19907969206248666,0.215413289924522,8.963385589311201e-13,231,8.809235285678341e-11,177
CyclicControl,neural,45,EGM,60,-0.006095893160063548,-0.24505955314203987,0.5462875203107813,0.1690320370420832,0.20910198303168012,8.108513860349831e-13,231,8.578421306637551e-11,177
CyclicControl,neural,46,EGM,0,-0.04123301142954973,-0.6387795244579069,1.285384675662578,0.6956437466297904,0.453064256245867,8.326672684688674e-13,238,8.908923598838214e-11,188
CyclicControl,neural,46,EGM,5,-0.02568005312121944,-0.32863386561320007,1.0979067395423132,0.5806250389445976,0.4390120774752916,8.913980664715382e-13,239,8.531952921941865e-11,191
CyclicControl,neural,46,EGM,10,0.0004472726290066308,-0.13940393945526053,0.9289859843831411,0.5180489813630713,0.4240572554881436,8.235634396669411e-13,240,8.891332115013029e-11,191
CyclicControl,neural,46,EGM,15,0.023257301034448105,-0.292604669540282,1.0000259985879232,0.5187674806491978,0.4096562940789479,8.197886813832156e-13,239,8.395439898833956e-11,190
CyclicControl,neural,46,EGM,20,0.03246178024282239,-0.41867269234642945,0.9597217163021812,0.48740504845041144,0.39463788258371385,8.599787548746463e-13,236,8.490402825245269e-11,186
CyclicControl,neural,46,EGM,25,0.026043237049496945,-0.5014789750726054,0.8228378913650465,0.414486062836365,0.37767606325946884,8.855138844410249e-13,235,8.986411614841927e-11,186
CyclicControl,neural,46,EGM,30,0.009616068464671694,-0.5343932515484309,0.6394511791401953,0.3522968022811977,0.3593565903964061,8.493206138382448e-13,236,8.998113365521476e-11,187
CyclicControl,neural,46,EGM,35,-0.007997741538821341,-0.5283960180946685,0.6885739707140538,0.3401930983747649,0.34165123026573263,8.399947404313934e-13,236,8.625167247089394e-11,187
CyclicControl,neural,46,EGM,40,-0.019523855136341382,-0.48364904756988125,0.7576979599550877,0.36157358072427065,0.32626147554259977,8.54316617449058e-13,235,8.9169616135365e-11,185
CyclicControl,neural,46,EGM,45,-0.021730937487447546,-0.4074904996206261,0.8376354352897755,0.3795259050006011,0.3137726855869786,8.440470544712753e-13,234,8.214781632709389e-11,183
CyclicControl,neural,46,EGM,50,-0.015386478213280395,-0.3085466727354933,0.8458737606271048,0.37294263474399114,0.30387407342679207,8.542055951465954e-13,236,8.326622724652566e-11,186
CyclicControl,neural,46,EGM,55,-0.003920690650838615,-0.1964991871508146,0.7831601088791873,0.34927824699461485,0.29587625521276023,8.393286066166183e-13,237,8.509959403824041e-11,187
