environment,mode,seed,step,rotation,cos_fg,d,beta,gamma,gamma_active,g_contribution,predicted_decrease,realized_decrease,inflation,backtracks,max_soft_residual
RPS,tabular,200,33,19.531859425521723,0.051122762507701563,0.005005263481132815,0.03,0.03,1.0,0.6585578996962508,0.00014393376587323298,0.00014393650979062464,0.0,0,8.976981159293518e-11
RPS,tabular,200,34,19.496340091164505,0.05122178572413495,0.003936367723093203,0.03,0.03,1.0,0.658523656036406,0.00011323076667568902,0.0001132329918355538,0.0,0,8.948547236325641e-11
RPS,tabular,200,35,19.461236162404052,0.05131865804916906,0.00309593084056606,0.03,0.03,1.0,0.6584938982924764,8.907810971868173e-05,8.907987539995212e-05,0.0,0,8.946711371694751e-11
RPS,tabular,200,36,19.427326851645763,0.051411526190206544,0.0024351148449558865,0.03,0.03,1.0,0.6584684423431835,7.007913024171026e-05,7.008050386798296e-05,0.0,0,8.962216303017977e-11
RPS,tabular,200,37,19.395234846576155,0.05149890009669576,0.001915510282409943,0.03,0.03,1.0,0.6584470125208867,5.5134451173450824e-05,5.5135500452555474e-05,0.0,0,8.913538574503287e-11
RPS,tabular,200,38,19.365431126097935,0.05157964991169435,0.00150691647277127,0.03,0.03,1.0,0.6584292705255336,4.337890070353777e-05,4.3379688618450015e-05,0.0,0,8.915554960828775e-11
RPS,tabular,200,39,19.338245567970688,0.051652988412446116,0.0011855914067175522,0.03,0.03,1.0,0.6584148400817585,3.413175710853719e-05,3.4132339185215726e-05,0.0,0,8.89808227100275e-11
RPS,tabular,200,40,19.31388123974265,0.051718442948349146,0.0009328728346705541,0.03,0.03,1.0,0.6584033274552319,2.685751764820412e-05,2.685794092403086e-05,0.0,0,8.98550567278607e-11
RPS,tabular,200,41,19.292430710476992,0.0517758203560011,0.0007340924943039044,0.03,0.03,1.0,0.6583943380536947,2.1134977428170832e-05,2.1135280472039697e-05,0.0,0,8.952577346243843e-11
RPS,tabular,200,42,19.273893124299562,0.051825167799339524,0.0005777216424160394,0.03,0.03,1.0,0.6583874894172637,1.6632867875651427e-05,1.663308146063907e-05,0.0,0,8.811055218635932e-11
RPS,tabular,200,43,19.258191119786954,0.05186673196682107,0.00045469894794676266,0.03,0.03,1.0,0.6583824209551725,1.3090671132297855e-05,1.3090819264530936e-05,0.0,0,8.816469554539922e-11
RPS,tabular,200,44,19.245186957395443,0.051900918571207266,0.0003579020457274889,0.03,0.03,1.0,0.658378800815895,1.030351666318787e-05,1.0303617665106663e-05,0.0,0,8.772196968844084e-11
RPS,tabular,200,45,19.23469743457428,0.051928253651003876,0.00028173218145161435,0.03,0.03,1.0,0.6583763302883762,8.110295524107424e-06,8.110363143892925e-06,0.0,0,8.944580409678884e-11
RPS,tabular,200,46,19.226507333216205,0.05194934777245138,0.00022178782659589444,0.03,0.03,1.0,0.6583747461275309,6.384309870518041e-06,6.3843542185197995e-06,0.0,0,8.918708438402788e-11
RPS,tabular,200,47,19.22038126635172,0.05196486388078684,0.0001746082492269446,0.03,0.03,1.0,0.6583738211806625,5.025918597022466e-06,5.025947008544141e-06,0.0,0,8.999364586921051e-11
RPS,tabular,200,48,19.21607387987688,0.05197548925030438,0.00013747206633502157,0.03,0.03,1.0,0.6583733636661004,3.956754376575366e-06,3.95677205692846e-06,0.0,0,8.968079612250846e-11
RPS,tabular,200,49,19.213338428770427,0.05198191173366096,0.00010823899356611376,0.03,0.03,1.0,0.6583732154238692,3.11517676885544e-06,3.115187372818016e-06,0.0,0,8.965062692227447e-11
RPS,tabular,200,50,19.211933792299643,0.05198480030945284,8.522552667434556e-05,0.03,0.03,1.0,0.6583732494229573,2.4526977620578006e-06,2.452703803555816e-06,0.0,0,8.965062692227447e-11
RPS,tabular,200,51,19.211630024169175,0.05198478976983779,6.710727172754698e-05,0.03,0.03,1.0,0.6583733667726819,1.9311717353863723e-06,1.931174932579221e-06,0.0,0,8.964434528019785e-11
RPS,tabular,200,52,19.212212555066884,0.05198246927265757,5.284220325009041e-05,0.03,0.03,1.0,0.6583734934483817,1.5205865683961104e-06,1.5205880343775504e-06,0.0,0,8.862252931515065e-11
RPS,tabular,200,53,19.213485179138758,0.051978374400467056,4.1610357741463477e-05,0.03,0.03,1.0,0.6583735769054875,1.1973269740212016e-06,1.197327441249022e-06,0.0,0,8.988878974489313e-11
RPS,tabular,200,54,19.215271964254278,0.051972982317270065,3.276643468587727e-05,0.03,0.03,1.0,0.6583735827218209,9.428093083249919e-07,9.428092408664035e-07,0.0,0,8.959910813272636e-11
RPS,tabular,200,55,19.217418229623785,0.051966709587779616,2.580253638388327e-05,0.0299757794780783,0.03,1.0,0.6585551290547146,7.424081373189092e-07,7.424078067430474e-07,0.0,0,8.918579874619735e-11
RPS,tabular,200,56,19.21979130272769,0.051959910991907846,2.0318872077662648e-05,0.029953173150547966,0.03,1.0,0.6587245549767536,5.84612119310635e-07,5.846116904796508e-07,0.0,0,8.992119049366073e-11
RPS,tabular,200,57,19.22227781417566,0.05195288666959924,1.6000719859694754e-05,0.029935353891395813,0.03,1.0,0.6588580200963413,4.603601734214613e-07,4.603597422630801e-07,0.0,0,8.978150223272357e-11
RPS,tabular,200,58,19.224784967282393,0.05194587969593471,1.2600307472099769e-05,0.029921803616946897,0.03,1.0,0.6589593805631825,3.625194577406906e-07,3.625190675688249e-07,0.0,0,8.852949040513725e-11
RPS,tabular,200,59,19.2272391236589,0.05193908051903313,9.922557684323164e-06,0.029911935655566407,0.03,1.0,0.6590330271515056,2.8547462232819404e-07,2.8547429963462366e-07,0.0,0,8.683458618819765e-11
RPS,tabular,200,60,19.229583927090555,0.05193263251512975,7.813872884899174e-06,0.02990525493017049,0.03,1.0,0.6590826768222806,2.2480474763422655e-07,2.2480448365801205e-07,0.0,0,8.892506730972553e-11
RPS,tabular,200,61,19.231778310687567,0.05192663777402817,6.153309808594601e-06,0.029901234019651394,0.03,1.0,0.6591122988740663,1.7702904661121003e-07,1.7702883360942236e-07,0.0,0,8.918917604462026e-11
RPS,tabular,200,62,19.233794469244813,0.051921162893865676,4.845633882787555e-06,0.029899287596584754,0.03,1.0,0.6591263034686493,1.3940683000567471e-07,1.3940667435731858e-07,0.0,0,8.913904947505844e-11
RPS,tabular,200,63,19.23561586211592,0.05191624461088,3.8158522336415335e-06,0.029899083904481132,0.03,1.0,0.659127198010467,1.0978011294097002e-07,1.097799959618751e-07,0.0,0,8.947864449379901e-11
RPS,tabular,200,64,19.237235308197658,0.051911895104781454,3.0049101544795024e-06,0.029900172860176717,0.03,1.0,0.6591183795080077,8.64496087311866e-08,8.644952319010082e-08,0.0,0,8.998188860686621e-11
RPS,tabular,200,65,19.238653194059573,0.05190810693536787,2.3663029988561608e-06,0.029902249911407254,0.03,1.0,0.6591021504138104,6.807724012761977e-08,6.807717269485328e-08,0.0,0,8.99121976871745e-11
RPS,tabular,200,66,19.23987583720297,0.051904857505333336,1.8634087149214228e-06,0.029904688311337718,0.03,1.0,0.6590832321674243,5.3609291899913344e-08,5.3609253615216075e-08,0.0,0,8.979962107246428e-11
RPS,tabular,200,67,19.240914005853664,0.05190211305754889,1.4673875816461039e-06,0.029907822373234565,0.03,1.0,0.6590591226246236,4.221604997371238e-08,4.2216018450030376e-08,0.0,0,8.897099723625956e-11
RPS,tabular,200,68,19.24178164133476,0.051899832092283577,1.1555281563187032e-06,0.02991089164204145,0.03,1.0,0.6590355428052297,3.324407347648633e-08,3.3244054716134236e-08,0.0,0,8.91884166520644e-11
RPS,tabular,200,69,19.24249471569222,0.051897968395455255,9.099454685970453e-07,0.029913998628759122,0.03,1.0,0.6590117274724901,2.617882657989562e-08,2.6178810446644402e-08,0.0,0,8.91884166520644e-11
RPS,tabular,200,70,19.24307030426618,0.051896473470411084,7.165547495284831e-07,0.029917090913938956,0.03,1.0,0.6589880734601601,2.061509562146667e-08,2.0615082066011828e-08,0.0,0,8.964562425717304e-11
RPS,tabular,200,71,19.243525804039773,0.051895298566379866,5.642644537750809e-07,0.029919884402302935,0.03,1.0,0.6589667159090771,1.623378461294581e-08,1.6233774689545632e-08,0.0,0,8.935281181621215e-11
RPS,tabular,200,72,19.243878310951214,0.0518943962726193,4.443400066307017e-07,0.029921813661798028,0.03,1.0,0.658951901009626,1.2783602559431084e-08,1.2783603087372507e-08,0.0,0,8.894790903823853e-11
RPS,tabular,200,73,19.244144143518234,0.05189372171666132,3.499029783085993e-07,0.029924657167641644,0.03,1.0,0.658930269487116,1.0066691115806145e-08,1.0066685435968171e-08,0.0,0,8.921779315329532e-11
RPS,tabular,200,74,19.244338506192232,0.051893233390376894,2.755367288070431e-07,0.02992649414684547,0.03,1.0,0.6589162448040652,7.92718863752346e-09,7.927188344954068e-09,0.0,0,8.89186657637709e-11
RPS,tabular,200,75,19.244475230268975,0.05189289376329912,2.1697568692779536e-07,0.029927359839729897,0.03,1.0,0.658909558220898,6.2423956901910956e-09,6.242397853113623e-09,0.0,0,8.931405615086874e-11
RPS,tabular,200,76,19.244566649188553,0.051892669544790146,1.7086076491115686e-07,0.029929624957754964,0.03,1.0,0.6588924025356766,4.915677848549962e-09,4.91567722622801e-09,0.0,0,8.978290111372194e-11
RPS,tabular,200,77,19.244623535398595,0.05189253178449887,1.3454687016144863e-07,0.029930181676892,0.03,1.0,0.6588881120485599,3.870930163923121e-09,3.87092707733096e-09,0.0,0,8.984350596819006e-11
RPS,tabular,200,78,19.24465509890797,0.05189245580428441,1.0595090915412824e-07,0.02993108853569646,0.03,1.0,0.658881223840625,3.048221912569242e-09,3.0482208317272745e-09,0.0,0,8.991093869425963e-11
RPS,tabular,200,79,19.244669046565612,0.051892420979816514,8.343257441840797e-08,0.029929941182020463,0.03,1.0,0.6588897884138588,2.4003648821181573e-09,2.4003668900192746e-09,0.0,0,8.955429064982921e-11
RPS,tabular,200,80,19.244671676022797,0.05189241042374904,6.570021930774606e-08,0.029930791860753942,0.03,1.0,0.6588833723369191,1.8902055278185944e-09,1.890204061608157e-09,0.0,0,8.988807698173676e-11
RPS,tabular,200,81,19.244667985770477,0.05189241063288899,5.173658759124652e-08,0.029933573602836935,0.03,1.0,0.6588624753577821,1.4884737494492742e-09,1.488469268243043e-09,0.0,0,8.974156751051506e-11
RPS,tabular,200,82,19.244661815571778,0.05189241104598417,4.074071806074452e-08,0.009446417193271087,0.03,1.0,0.8595520395103273,1.1195876049205276e-09,1.1635225061311286e-09,8.882751776375029e-08,0,8.885407076775212e-11
RPS,tabular,200,83,19.24469443690986,0.051892296997293315,3.2145374813033185e-08,0.00925599384414987,0.03,1.0,0.8619925291090696,8.823388280797824e-10,9.179198036258767e-10,7.219525298630498e-08,0,8.986535515731477e-11
RPS,tabular,200,84,19.244724311921296,0.0518921847185448,2.536437616125044e-08,0.009023114156870066,0.03,1.0,0.8649960375226535,6.951672191749268e-10,7.241630252028299e-10,5.908323040832899e-08,0,7.926825862369923e-11
RPS,tabular,200,85,19.244751700418497,0.05189207190927156,2.0014747156491888e-08,0.008746977701079057,0.03,1.0,0.8685846671086226,5.475156688439697e-10,5.713111969961161e-10,4.873220065689651e-08,0,6.289778697876612e-11
RPS,tabular,200,86,19.244776826054718,0.05189195594543818,1.5794257277557793e-08,0.008418820665786189,0.03,1.0,0.872888251740722,4.310345574747738e-10,4.507282311662435e-10,4.056791419633897e-08,0,4.988136570460711e-11
RPS,tabular,200,87,19.244799891683982,0.05189183372603092,1.246455178572375e-08,0.00803917515344741,0.03,1.0,0.8779205851244907,3.3914749916413677e-10,3.556035539321149e-10,3.4119043357198426e-08,0,3.9535195117679217e-11
RPS,tabular,200,88,19.24482107006385,0.05189170155845468,9.837566164239287e-09,0.007543491765908096,0.03,1.0,0.8845790315466823,2.6650374023771446e-10,2.8054985615269945e-10,2.9359522374664804e-08,0,3.131475079243273e-11
RPS,tabular,200,89,19.24484057040843,0.051891554802827276,7.76507832155237e-09,0.006196724005076412,0.03,1.0,0.9031906744964404,2.0717510687967583e-10,2.2120232933471648e-10,2.989545402713622e-08,0,2.478384164561476e-11
RPS,tabular,200,90,19.244859164925387,0.051891386281123796,6.130931798257275e-09,0.005070726127444056,0.03,1.0,0.9193632804165777,1.6049483386995937e-10,1.744837254648496e-10,3.022585356965072e-08,0,1.9574868392879803e-11
RPS,tabular,200,91,19.244876529387295,0.051891190441320054,4.841983322661825e-09,0.004133127882013302,0.03,1.0,0.9332785290402068,1.2374730261197866e-10,1.3768372205939074e-10,3.038738982808073e-08,0,1.5434606925879278e-11
RPS,tabular,200,92,19.244892485404627,0.05189095962046875,3.824851895271724e-09,0.003353398146170381,0.03,1.0,0.945175697217734,9.479898654281627e-11,1.0868303477008014e-10,3.047624925422518e-08,0,1.2152705508583496e-11
RPS,tabular,200,93,19.244906962482403,0.051890683703656786,3.0219737542761975e-09,0.0027116838038486355,0.03,1.0,0.9551969691184979,7.198420621121892e-11,8.581683283241222e-11,3.049416845059621e-08,0,9.556868629800874e-12
RPS,tabular,200,94,19.24491996189299,0.051890349654071063,2.388008261076807e-09,0.0021861741935988444,0.03,1.0,0.9635631906109914,5.399587617864305e-11,6.777909335456664e-11,3.046654709618349e-08,0,7.507434673925672e-12
RPS,tabular,200,95,19.244931535905867,0.051889940850745844,1.887285046541073e-09,0.0017567192842355417,0.03,1.0,0.9705098052281651,3.9805797929892404e-11,5.354444909649512e-11,3.041849459758958e-08,0,5.891880316966079e-12
RPS,tabular,200,96,19.244941769409426,0.05188943622868799,1.491744794505357e-09,0.00140693032222852,0.03,1.0,0.9762422394568431,2.8607006962464527e-11,4.230709288394615e-11,3.0367823294663576e-08,0,4.620017701739698e-12
RPS,tabular,200,97,19.24495076540796,0.051888809166691925,1.1791994406667818e-09,0.0011238867219151838,0.03,1.0,0.9809306393779662,1.9771673829510147e-11,3.343325266304714e-11,3.0316156939613213e-08,0,3.6198777308982243e-12
RPS,tabular,200,98,19.24495863487251,0.051888026058097635,9.32223662768194e-10,0.0,0.027622569047018698,1.0,1.0,1.2875206246039553e-11,2.442215495962525e-11,3.0275286565674235e-08,0,2.8342062030617397e-12
RPS,tabular,200,99,19.244965149602,0.051887135869811814,7.517972853230135e-10,0.0,0.022752680703413776,1.0,1.0,8.552701793323896e-12,1.637903091745641e-11,3.023490938975012e-08,0,2.260391873676326e-12
RPS,tabular,200,100,19.244969817842268,0.051886258653626,6.308173612862058e-10,0.0,0.019374479815900045,1.0,1.0,6.1108791168794595e-12,1.177906967148932e-11,3.0195994635950106e-08,0,1.879176814156835e-12
RPS,tabular,201,1,16.968351163168183,0.04442013230174524,8.376582174181646,0.0,0.03,1.0,1.0,0.24169915065929626,0.24139473100776754,0.0,0,8.988124133857411e-11
RPS,tabular,201,2,17.294760942779206,0.04616222104651359,6.954314550892196,0.0,0.03,1.0,1.0,0.2001209734000052,0.19989651456667368,0.0,0,8.985537314210035e-11
RPS,tabular,201,3,17.55083703786619,0.04760799015527844,5.735206200967702,0.0,0.03,1.0,1.0,0.16464436086558912,0.16448365351282257,0.0,0,8.955156061141167e-11
RPS,tabular,201,4,17.74956762810901,0.0488017765472044,4.702085185569944,0.0,0.03,1.0,1.0,0.13470607700627604,0.13459367466510985,0.0,0,8.926615002735616e-11
RPS,tabular,201,5,17.90326970042044,0.0497817290383202,3.8355035742705588,0.0,0.03,1.0,1.0,0.10968678071385414,0.10960951418618625,0.0,0,8.95176779924789e-11
RPS,tabular,201,6,18.022721788076133,0.05058062341434963,3.1150784955076833,0.0,0.03,1.0,1.0,0.08895308821595514,0.08890059149299434,0.0,0,8.954288005513789e-11
RPS,tabular,201,7,18.116833830050386,0.051226584349836374,2.5207010778201613,0.0,0.03,1.0,1.0,0.07189236246282224,0.07185693743598592,0.0,0,8.885352870136032e-11
RPS,tabular,201,8,18.192660601643844,0.05174371774295554,2.033441020604033,0.0,0.03,1.0,1.0,0.0579368278048952,0.057912992851364586,0.0,0,8.997406292232668e-11
RPS,tabular,201,9,18.255598013070234,0.052152661017133256,1.6361111861893087,0.0,0.03,1.0,1.0,0.04657726092588382,0.0465612257381893,0.0,0,8.811677776332516e-11
RPS,tabular,201,10,18.309651954549174,0.05247106026714964,1.3135370563476063,0.002165468371533692,0.03,1.0,0.9635633185303826,0.03737135025058111,0.03735968371258841,0.0,0,8.935805914656036e-11
RPS,tabular,201,11,18.3950345566387,0.052603637706657956,1.0529060899868803,0.005367042910982404,0.03,1.0,0.9143913412713215,0.029950248898253918,0.029941265795066743,0.0,0,8.869813217238232e-11
RPS,tabular,201,12,18.518108179885903,0.052553786414029045,0.8428101384446194,0.008192488950812052,0.03,1.0,0.8750625718432774,0.02397625842190694,0.023969422418672726,0.0,0,8.995700018221697e-11
RPS,tabular,201,13,18.66107274435601,0.05239203376890953,0.6736415117677523,0.01067311977823155,0.03,1.0,0.8432787487039369,0.019169263775942996,0.01916416691189725,0.0,0,8.999327845427008e-11
RPS,tabular,201,14,18.811208894081716,0.052168685979588326,0.5376235758671556,0.012853507256919259,0.03,1.0,0.8172325126289415,0.015305034277389794,0.015301313415506973,0.0,0,8.995162080471797e-11
RPS,tabular,201,15,18.95966498817343,0.05191857284681667,0.42844328443241986,0.014779366745423421,0.03,1.0,0.7955610326422866,0.01220292751609408,0.01220022416542392,0.0,0,8.979157781890956e-11
RPS,tabular,201,16,19.100444132855948,0.051665234809937136,0.3409592007151664,0.016491759517671265,0.03,1.0,0.777257529513473,0.009716522322051223,0.009714591748790864,0.0,0,8.841508861850977e-11
RPS,tabular,201,17,19.229623279270335,0.05142419188663405,0.27098522493947014,0.018025362094646228,0.03,1.0,0.7615815686546096,0.0077269330097442575,0.007725574797374204,0.0,0,8.946823273556226e-11
RPS,tabular,201,18,19.34478133350508,0.051205327617592084,0.21511367189350378,0.019408176036679013,0.03,1.0,0.7479902833189297,0.006137519256965602,0.006136576431093128,0.0,0,8.932440464376468e-11
RPS,tabular,201,19,19.44458763986617,0.05101457643532418,0.1705753272415707,0.020662126257808753,0.03,1.0,0.7360854992319347,0.004869797184222912,0.004869150860771495,0.0,0,8.968785696755743e-11
RPS,tabular,201,20,19.52851037967172,0.050855093824796,0.1351251245241691,0.021803947149712923,0.03,1.0,0.7255747576048945,0.0038601484200208713,0.0038597108188730724,0.0,0,8.945607926288957e-11
RPS,tabular,201,21,19.596610615479786,0.050728060927947516,0.10694774157362719,0.022846119590319628,0.03,1.0,0.7162427587363629,0.003057126373042975,0.0030568339277335706,0.0,0,8.964964100938166e-11
RPS,tabular,201,22,19.649395559249054,0.05063323807176782,0.0845792945460764,0.023797758468203235,0.03,1.0,0.7079303593981039,0.002419232658369555,0.002419040033511878,0.0,0,8.913570554401617e-11
RPS,tabular,201,23,19.687711354914402,0.050569349926719,0.06684237946526687,0.024665415250235474,0.03,1.0,0.7005189854421714,0.0019130771709390875,0.0019129524321061624,0.0,0,8.968092587990917e-11
RPS,tabular,201,24,19.712661074352557,0.05053436062749784,0.0527923241722661,0.02545378709490974,0.03,1.0,0.6939189434950681,0.0015118575102996937,0.0015117784006552712,0.0,0,8.990028057924426e-11
RPS,tabular,201,25,19.725537935269784,0.05052567922056368,0.041672889582192306,0.026166333177880755,0.03,1.0,0.6880605826576335,0.0011941063374711753,0.0011940574954906209,0.0,0,8.811258396090177e-11
RPS,tabular,201,26,19.727767204959545,0.050540322625021304,0.03287992012227475,0.026805799291340266,0.03,1.0,0.6828875971957975,0.0009426636205611919,0.000942634545917176,0.0,0,8.950684854749924e-11
RPS,tabular,201,27,19.72085301912485,0.05057505352673932,0.025931649285456215,0.027374650742734596,0.03,1.0,0.6783519873927703,0.0007438369766519141,0.0007438205658593712,0.0,0,8.956982491857904e-11
RPS,tabular,201,28,19.70632850629593,0.050626503297976716,0.020444543816971528,0.02787541175706614,0.03,1.0,0.6744103530607196,0.0005867185037864334,0.0005867100080325098,0.0,0,8.990622249504046e-11
RPS,tabular,201,29,19.685709185965706,0.05069128458767049,0.016113729120186493,0.028310910851234255,0.03,1.0,0.671021282383929,0.00046263105050589625,0.00046262734013028913,0.0,0,8.990622249504046e-11
RPS,tabular,201,30,19.660450614543024,0.050766094354971286,0.012697181903518085,0.028684433802832816,0.03,1.0,0.6681436548953829,0.00036468093565491985,0.0003646799844874873,0.0,0,8.959864187391142e-11
RPS,tabular,201,31,19.63191171147295,0.05084780567554721,0.01000300429757308,0.02899978958494331,0.03,1.0,0.665735705263253,0.00028739775106070636,0.00028739827719786114,0.0,0,8.896879901635485e-11
RPS,tabular,201,32,19.601325179633488,0.0509335455024399,0.007879206651971482,0.029261300437035707,0.03,1.0,0.6637546955593997,0.0002264450671828837,0.00022644628406923476,0.0,0,8.859694976357663e-11
RPS,tabular,201,33,19.56977605479336,0.05102075552508817,0.006205524284233059,0.029473729253105038,0.03,1.0,0.6621570641093688,0.00017838862771005836,0.00017839007308036376,0.0,0,8.965999944983254e-11
RPS,tabular,201,34,19.538188820534117,0.05110723408212167,0.004886877383721775,0.02964216253105968,0.03,1.0,0.6608989058029975,0.00014051099043021426,0.0001405124097259762,0.0,0,8.932681927042302e-11
RPS,tabular,201,35,19.507322862181343,0.0511911584041328,0.003848154219773472,0.029771866455591055,0.03,1.0,0.6599366600240819,0.00011066357649434534,0.00011066484442197539,0.0,0,8.761770642514138e-11
