environment,mode,seed,method,step,current_return,hard_br_return,hard_exploitability,regularized_gap,field_norm,hard_br_residual,hard_br_iterations,soft_br_residual,soft_br_iterations
RPS,tabular,200,noG,60,-0.0030920525819106617,-0.10399826821350884,0.7225601577969047,0.34178503995219983,0.2805086614985643,8.848477506262498e-13,237,8.112854832376115e-11,188
RPS,tabular,200,noG,65,-0.003081119044511523,-0.10407721389026298,0.722657919395687,0.3417871251731383,0.2805059761505848,8.848477506262498e-13,237,8.113199001513749e-11,188
RPS,tabular,200,noG,70,-0.0030756535000050207,-0.10411667055351852,0.7227067591573656,0.34178816990079963,0.28050463347217186,8.848477506262498e-13,237,8.113371086082566e-11,188
RPS,tabular,200,noG,75,-0.003072919589824377,-0.10413640526682275,0.7227311816833624,0.34178869306924287,0.2805039617771957,8.848477506262498e-13,237,8.113459903924536e-11,188
RPS,tabular,200,noG,80,-0.0030715516271620506,-0.10414627943793447,0.7227434000643274,0.34178895499312995,0.2805036256630865,8.848477506262498e-13,237,8.113498761730398e-11,188
RPS,tabular,200,noG,85,-0.0030708670318449903,-0.10415122084049443,0.7227495142673485,0.34178908610939884,0.2805034574503996,8.848477506262498e-13,237,8.11352096619089e-11,188
RPS,tabular,200,noG,90,-0.0030705243994124283,-0.10415369392940725,0.722752574240679,0.3417891517408584,0.2805033732606023,8.848477506262498e-13,237,8.113532068421137e-11,188
RPS,tabular,200,noG,95,-0.0030703529087595318,-0.10415493172572625,0.7227541057556185,0.3417891845923097,0.2805033311225431,8.848477506262498e-13,237,8.113532068421137e-11,188
RPS,tabular,200,noG,100,-0.003070267074387671,-0.10415555126479906,0.722754872300908,0.3417892010356662,0.280503310031559,8.848477506262498e-13,237,8.11353761953626e-11,188
RPS,tabular,200,GDA,0,-0.006340925457473496,-0.6634569460159686,0.7623292926143512,0.37520699151466086,0.28469096441109143,8.540945728441329e-13,238,8.903466852672182e-11,188
RPS,tabular,200,GDA,5,-0.01536415207751472,-0.5953619343482978,0.8300864617085296,0.3689982734336057,0.2856699628187237,8.516520821899576e-13,237,8.247991178933489e-11,187
RPS,tabular,200,GDA,10,-0.019315904214868337,-0.47944855844866985,0.8737862231381979,0.3628284348224048,0.2850522492470021,8.467115897303756e-13,235,8.638564863439058e-11,183
RPS,tabular,200,GDA,15,-0.016893746104222382,-0.324930249296788,0.845293166634542,0.35103192561166807,0.2836255000937744,8.271161533457416e-13,236,8.484921099061182e-11,185
RPS,tabular,200,GDA,20,-0.00892893785724644,-0.14438829252471605,0.7451024136945361,0.3434084997762117,0.28251451175371434,8.593126210598712e-13,237,8.628397996091053e-11,187
RPS,tabular,200,GDA,25,0.0018478713840792368,-0.13942197103727982,0.7672102842009242,0.34939171500346533,0.28227446416661806,8.979483823168266e-13,237,8.286726860262661e-11,188
RPS,tabular,200,GDA,30,0.01174778110379027,-0.20354353430038052,0.803026292001351,0.35427580079154997,0.28242693808396546,8.575362642204709e-13,237,8.462591738478409e-11,187
RPS,tabular,200,GDA,35,0.017435206430584403,-0.24676778957819093,0.766179390214692,0.3369838439018918,0.28179500580112465,8.255618411112664e-13,236,8.97268925825756e-11,184
RPS,tabular,200,GDA,40,0.017109212457832108,-0.2676135884954175,0.6639339574187646,0.2949571505851104,0.27934902283969587,8.640865800657593e-13,233,8.920694738456802e-11,180
RPS,tabular,200,GDA,45,0.011095326951219195,-0.345159795377136,0.5879761965072956,0.24812533078818622,0.27493430551189924,8.361644709964366e-13,232,8.234446458033062e-11,183
RPS,tabular,200,GDA,50,0.0016328935162609336,-0.3960919043017082,0.4697516588466268,0.22799771041764177,0.2694169208226632,8.63586979704678e-13,233,8.21110679449788e-11,184
RPS,tabular,200,GDA,55,-0.00801365864515332,-0.4091355422427457,0.6038586894329028,0.24536567270109744,0.26416392771637237,8.92008689135082e-13,233,8.93987106564964e-11,183
RPS,tabular,200,GDA,60,-0.014725741943368256,-0.3844929646227168,0.6997965993542938,0.2748437485756513,0.2601796993400343,8.382738947432244e-13,233,8.49353087861715e-11,182
RPS,tabular,200,GDA,65,-0.01653143896290972,-0.3266343273446106,0.7329438543773772,0.28725146775663746,0.25750902264697917,8.858469513484124e-13,233,8.277184493366008e-11,181
RPS,tabular,200,GDA,70,-0.013122446213178679,-0.24321480434437634,0.7065716595345917,0.2738355410697716,0.25536646102209193,8.182898802999716e-13,235,8.715628219135851e-11,183
RPS,tabular,200,GDA,75,-0.0057981125777268475,-0.14363928313491783,0.6282309418560822,0.24701672946939857,0.25284805058594906,8.558154185323019e-13,235,8.676123708362127e-11,184
RPS,tabular,200,GDA,80,0.0030541905515759204,-0.0717607081013694,0.5418289016719062,0.23194605733052118,0.24964159056003182,8.301137555122295e-13,235,8.461681355598216e-11,184
RPS,tabular,200,GDA,85,0.010723625149381655,-0.237778094777143,0.6591560174530566,0.24462211020562208,0.24626439059133992,8.268385975895853e-13,234,8.114955929450218e-11,183
RPS,tabular,200,GDA,90,0.014953541419318912,-0.3818721743229093,0.7234788794073852,0.2739850048922874,0.24372910162999295,8.325562461664049e-13,233,8.306236254362886e-11,180
RPS,tabular,200,GDA,95,0.014549276738848368,-0.49335652848590844,0.7288962363036169,0.2980073838758034,0.24285829631841613,8.712475185745916e-13,235,8.941467011247539e-11,183
RPS,tabular,200,GDA,100,0.00969553348463926,-0.5641498830523763,0.6811466965205318,0.3057809397952035,0.24368703181677168,8.966161146872764e-13,236,8.298811637885706e-11,186
RPS,tabular,200,Adam-GDA,0,-0.006340925457473496,-0.6634569460159686,0.7623292926143512,0.37520699151466086,0.28469096441109143,8.540945728441329e-13,238,8.903466852672182e-11,188
RPS,tabular,200,Adam-GDA,5,0.010881598610739196,-0.6174154285996,1.6102066878625438,0.986058848197009,0.47817352014198505,8.385514504993807e-13,242,8.907763415777481e-11,194
RPS,tabular,200,Adam-GDA,10,0.07152655675059857,-0.6944448400492553,1.8133541575478935,1.3134899786597685,0.7733174851657731,8.506528814677949e-13,243,8.577549781563221e-11,196
RPS,tabular,200,Adam-GDA,15,0.037142793061253905,-1.6774276377427906,2.57191933722016,1.9980447105915817,0.9731289273514285,8.36664071357518e-13,247,8.660805406179861e-11,201
RPS,tabular,200,Adam-GDA,20,-0.0833558211478211,-2.625324661830744,4.481432101666358,3.8495162850925584,1.1972031091639033,8.593126210598712e-13,251,8.677858431838104e-11,206
RPS,tabular,200,Adam-GDA,25,-0.2002859549769689,-3.017184865147292,5.338656541530709,4.713346801155196,1.5308199409383862,8.886225089099753e-13,252,8.22666379463044e-11,208
RPS,tabular,200,Adam-GDA,30,-0.2871450338542495,-2.811392569642017,5.017081531012561,4.394118251293483,1.860495507719276,8.277822871605167e-13,252,8.438716392333845e-11,207
RPS,tabular,200,Adam-GDA,35,-0.2991307824516055,-2.197224927409225,3.9931053732206814,3.4987810558604906,2.025067472002541,8.877343304902752e-13,249,8.731881884216364e-11,204
RPS,tabular,200,Adam-GDA,40,-0.18462196586829693,-1.8112858946579888,4.900759834559114,4.367094688688374,1.9538092215301144,8.189005029635155e-13,253,8.519274175000646e-11,208
RPS,tabular,200,Adam-GDA,45,0.04426134260370054,-3.163710685481358,7.531697172716929,6.969919054485196,1.7870835814866664,8.43769498715119e-13,256,8.175682353339653e-11,212
RPS,tabular,200,Adam-GDA,50,0.31975577736301575,-4.115419636014953,9.374691486252184,8.839735557161887,1.7614656964706608,8.233413950620161e-13,258,8.985523436422227e-11,213
RPS,tabular,200,Adam-GDA,55,0.5980809561651719,-4.566797047469548,10.289147625976424,9.767432866051367,1.9851056644535963,8.952838470577262e-13,258,8.846168242371277e-11,214
RPS,tabular,200,Adam-GDA,60,0.8805174496046704,-4.511697065771584,10.28134852776521,9.755497569639747,2.38733967069796,8.135714324453147e-13,259,8.916245519685617e-11,214
RPS,tabular,200,Adam-GDA,65,1.150424037126197,-4.030734819827999,9.447532427755647,8.906607089490615,2.8279792780243485,8.482103908136196e-13,258,8.324718692165334e-11,214
RPS,tabular,200,Adam-GDA,70,1.3154633072447273,-3.283448062159022,7.973290061958607,7.420731818150898,3.143176915277016,8.15347789284715e-13,257,8.79314399071518e-11,212
RPS,tabular,200,Adam-GDA,75,1.2545773227195842,-2.887610989651433,6.5595190133765815,6.078594336271253,3.1942237721263993,8.761880110341735e-13,254,8.319478439489103e-11,210
RPS,tabular,200,Adam-GDA,80,0.9405517250091429,-4.626521640770967,7.1574256958593505,6.642996430468385,2.934595487568167,8.943956686380261e-13,256,8.761791292499765e-11,212
RPS,tabular,200,Adam-GDA,85,0.48350965596434603,-5.949993225434151,9.173140633251709,8.696661255167411,2.4653152971977743,8.384404281969182e-13,259,8.353051583753768e-11,215
RPS,tabular,200,Adam-GDA,90,0.023735909136323043,-6.864067534264477,11.531167711682563,11.097686723555901,2.00185607406625,8.704148513061227e-13,260,8.746248170155013e-11,216
RPS,tabular,200,Adam-GDA,95,-0.3799746512078263,-7.460708393189274,13.044692278725552,12.645759556777751,1.7297025134274175,8.5087492607272e-13,261,8.596146017225692e-11,217
RPS,tabular,200,Adam-GDA,100,-0.7532697650244824,-7.835909270008918,13.871367823271818,13.49280121158856,1.7109284398923374,8.943956686380261e-13,261,8.147615915277129e-11,218
RPS,tabular,200,EGM,0,-0.006340925457473496,-0.6634569460159686,0.7623292926143512,0.37520699151466086,0.28469096441109143,8.540945728441329e-13,238,8.903466852672182e-11,188
RPS,tabular,200,EGM,5,-0.014855419507655777,-0.5857942621088746,0.8165651425218828,0.35860350895221504,0.28096435522253704,8.379963389870682e-13,237,8.911504867370468e-11,186
RPS,tabular,200,EGM,10,-0.018067262421733125,-0.46424323030184234,0.8453683605365887,0.34195565663686256,0.27561888827039227,8.198441925344468e-13,235,8.149012020730595e-11,183
RPS,tabular,200,EGM,15,-0.015300717281885836,-0.3098901750801572,0.8041736786391495,0.3212803466142332,0.2695311982225967,8.729128531115293e-13,235,8.631781400758598e-11,184
RPS,tabular,200,EGM,20,-0.007873655931084201,-0.13633031267975917,0.697145994002261,0.30585647702214147,0.2637829814758146,8.912870441690757e-13,236,8.541251039773101e-11,186
RPS,tabular,200,EGM,25,0.0014409927922136823,-0.12607263537585978,0.7023147171953624,0.30167835043409214,0.2588434490949527,8.242295734817162e-13,237,8.858441757908508e-11,186
RPS,tabular,200,EGM,30,0.009447793377105163,-0.18135030079240957,0.7227832382857404,0.2956636063644197,0.2542755355323833,8.605338663869588e-13,236,8.767503389961462e-11,185
RPS,tabular,200,EGM,35,0.013651828192152111,-0.21687998571726952,0.679113980472132,0.2726282235251962,0.24914131204958062,8.162914788556463e-13,235,8.973621845598245e-11,182
RPS,tabular,200,EGM,40,0.01304987038173264,-0.23228962143013124,0.5807367470794201,0.23310237165746478,0.24272880934102492,8.441025656225065e-13,232,8.802067408275605e-11,178
RPS,tabular,200,EGM,45,0.008322095568986077,-0.2937745374493481,0.5061576694124372,0.19357201997769094,0.2350571712456464,8.786305016883489e-13,230,8.867701017933882e-11,180
RPS,tabular,200,EGM,50,0.001415052727304706,-0.3314913827054448,0.3987589487429062,0.1743006547956226,0.226869140034889,8.922307337400071e-13,231,8.629394421255654e-11,181
RPS,tabular,200,EGM,55,-0.0052543305591161394,-0.33740365362161573,0.493884172932519,0.17904896176139265,0.21916497790565548,8.173461907290402e-13,232,8.211617497089208e-11,181
RPS,tabular,200,EGM,60,-0.009635588506299125,-0.31328038139198966,0.5666995004858759,0.1913169381803812,0.21259536267173934,8.432698983540377e-13,231,8.379852367568219e-11,179
RPS,tabular,200,EGM,65,-0.010633760981620633,-0.2638937025951351,0.5882893341421758,0.193686443699503,0.20712781579423636,8.731904088676856e-13,231,8.323079725425231e-11,177
RPS,tabular,200,EGM,70,-0.008308900902434673,-0.19599028607380614,0.5625486604400576,0.18137913921321283,0.2022063557629866,8.879563750952002e-13,232,8.780917659656495e-11,179
RPS,tabular,200,EGM,75,-0.003701288424551725,-0.11716925847296673,0.4963019985867503,0.16216317961446255,0.19723533414563377,8.266165529846603e-13,233,8.672626505834558e-11,180
RPS,tabular,200,EGM,80,0.0015953238603726731,-0.05000683075230813,0.41302973218642824,0.1490960643850002,0.19200615880510263,8.794076578055865e-13,232,8.316297650523552e-11,180
RPS,tabular,200,EGM,85,0.005950878841498015,-0.17467893092047387,0.49525246473394574,0.1492669485790381,0.18680289064967778,8.628653347386717e-13,231,8.637522641574691e-11,178
RPS,tabular,200,EGM,90,0.008159940546349751,-0.27959926181354144,0.5350856505507395,0.15794144572534563,0.18216731984363188,8.362199821476679e-13,230,8.542948293221997e-11,175
RPS,tabular,200,EGM,95,0.0077418634208234315,-0.35755600588148,0.5303623703761302,0.16527612698294009,0.1784966037412951,8.661960038125471e-13,232,8.230149894927763e-11,178
RPS,tabular,200,EGM,100,0.0050236741884463745,-0.4036914867274199,0.4893052948819856,0.1654816069138479,0.1757429126231368,8.801293027715928e-13,233,8.427578079839293e-11,180
RPS,tabular,200,PPM-3,0,-0.006340925457473496,-0.6634569460159686,0.7623292926143512,0.37520699151466086,0.28469096441109143,8.540945728441329e-13,238,8.903466852672182e-11,188
RPS,tabular,200,PPM-3,5,-0.014835135415870105,-0.5861254379855185,0.8163662223830859,0.3586464568965226,0.28097191775385266,8.384404281969182e-13,237,8.920097993581066e-11,186
RPS,tabular,200,PPM-3,10,-0.01806629383146782,-0.4651802537372848,0.8454262826615799,0.34207933371414745,0.2756452463495702,8.215095270713846e-13,235,8.177925003849396e-11,183
RPS,tabular,200,PPM-3,15,-0.015356279971255885,-0.3115846820710636,0.8049488146566076,0.3214745864442138,0.2695769359409703,8.713030297258229e-13,235,8.605799406424808e-11,184
RPS,tabular,200,PPM-3,20,-0.007995109505755072,-0.13877625222747608,0.6990138127927263,0.3059454378608466,0.2638394948265693,8.903988657493755e-13,236,8.527611949915581e-11,186
RPS,tabular,200,PPM-3,25,0.001283883578583362,-0.12479423014056203,0.7011782284552774,0.30164865591272444,0.258906770903565,8.244516180866412e-13,237,8.863498823785676e-11,186
RPS,tabular,200,PPM-3,30,0.009315503052615096,-0.1802497764179601,0.7228426580294139,0.29586797895980443,0.2543582045904608,8.624212455288216e-13,236,8.802047979372674e-11,185
RPS,tabular,200,PPM-3,35,0.013608295947393219,-0.21615157031326945,0.6807176531344522,0.2733788741168123,0.24926878168801214,8.203993040467594e-13,235,8.153583364034489e-11,183
RPS,tabular,200,PPM-3,40,0.01313129258653373,-0.23207361551193598,0.5840003494638571,0.23428458423234183,0.24292188052383293,8.525402606096577e-13,232,8.728562317372734e-11,178
RPS,tabular,200,PPM-3,45,0.008516879006374574,-0.29211741651007767,0.5089236505614017,0.19458258279195614,0.23531457489291246,8.736344980775357e-13,230,8.828188180487473e-11,180
RPS,tabular,200,PPM-3,50,0.0016648263015611004,-0.3307191344006345,0.40300032409250697,0.17452156699210905,0.22716462330662462,8.901768211444505e-13,231,8.625489211766535e-11,181
RPS,tabular,200,PPM-3,55,-0.005033402358290661,-0.3377522613021093,0.4900675660672853,0.17861241229465635,0.21946310814287195,8.181788579975091e-13,232,8.248332572513561e-11,181
RPS,tabular,200,PPM-3,60,-0.009521238338455891,-0.3148364549534411,0.5647562749823831,0.19096412441527957,0.2128754791863125,8.47433234696382e-13,231,8.475439794430883e-11,179
RPS,tabular,200,PPM-3,65,-0.010669153809171867,-0.26658446754383824,0.5884844341329001,0.19398209690832063,0.20739677749844468,8.664180484174722e-13,231,8.186161470913333e-11,177
RPS,tabular,200,PPM-3,70,-0.008487665088259398,-0.19960384309314097,0.564923707349373,0.18231284409881593,0.20248922854537657,8.849587729287123e-13,232,8.712633392526925e-11,179
RPS,tabular,200,PPM-3,75,-0.003970035261775998,-0.12139594932275183,0.5007144821375787,0.16319039846581115,0.19755237311483062,8.270051310432791e-13,233,8.665579365185749e-11,180
RPS,tabular,200,PPM-3,80,0.0013194260410206388,-0.042869169764977025,0.4075831870239906,0.14955990860795473,0.19235425009330293,8.835154829966996e-13,232,8.367020964961114e-11,180
RPS,tabular,200,PPM-3,85,0.005754074902393336,-0.1680414061770935,0.49180131542331446,0.14902478960293775,0.18715413198222572,8.714695631795166e-13,231,8.761602554585579e-11,178
RPS,tabular,200,PPM-3,90,0.008105349356593973,-0.27405354635856094,0.5341084267245464,0.15746370587927463,0.18248572417292416,8.196221479295218e-13,230,8.764855508047731e-11,175
RPS,tabular,200,PPM-3,95,0.007849676485437164,-0.35362842708105624,0.532154074962859,0.16510693819142747,0.1787625588439641,8.566480858007708e-13,232,8.950509777783111e-11,177
RPS,tabular,200,PPM-3,100,0.0052635625488137,-0.4018007662505075,0.48799057432245274,0.16582026623909815,0.17596829898586389,8.760214775804798e-13,233,8.35170543833641e-11,180
RPS,tabular,201,QP+G,0,-0.013144836933191767,-0.30541256627156,0.678409172290398,0.23584997960212237,0.22013732437520975,8.132383655379272e-13,233,8.21899215353028e-11,179
RPS,tabular,201,QP+G,5,-0.004362620582455679,-0.18183994112563068,0.38478640861958446,0.08195852606782691,0.12868724228584477,8.325840017420205e-13,227,8.95176779924789e-11,168
RPS,tabular,201,QP+G,10,-0.0013768459387387133,-0.10722990976035698,0.2148370917118228,0.026865959066427914,0.07358347074226879,8.306827448123499e-13,221,8.611747426279237e-11,159
RPS,tabular,201,QP+G,15,-0.0004402182896088019,-0.05767371334039068,0.12163426709676708,0.008557516930717756,0.04132167440033494,8.361783487842445e-13,216,8.215812318662641e-11,148
RPS,tabular,201,QP+G,20,-0.00013628682069436306,-0.02780237971474105,0.06895685416351773,0.0026609839793304687,0.022968793908679855,8.200315426698523e-13,212,8.154775184114615e-11,137
RPS,tabular,201,QP+G,25,-3.62260337476231e-05,-0.011593694714183912,0.0379081184414672,0.000814753141591475,0.012705066806268064,8.879598445421522e-13,207,8.545379399753361e-11,128
RPS,tabular,201,QP+G,30,-6.871582051257463e-06,-0.00363555374126669,0.019701645590564792,0.0002474399215783574,0.007010000769398117,8.263043027589845e-13,203,8.182317491741906e-11,119
RPS,tabular,201,QP+G,35,-2.3323750505285887e-07,-0.0002536889185104761,0.00947237261405275,7.490138078838916e-05,0.0038624792649094787,8.92161344800968e-13,197,8.555915974621173e-11,108
RPS,tabular,201,QP+G,40,5.202306577316047e-07,-0.0011415643294885294,0.006086643528314414,2.265850528405944e-05,0.0021266427475054874,8.104662774233162e-13,192,8.696524833338233e-11,96
RPS,tabular,201,QP+G,45,2.9495594537409586e-07,-0.0012916693380997386,0.0037583489112754456,6.856272209421201e-06,0.001170477430525909,8.452340390097124e-13,185,8.497855086252046e-11,83
RPS,tabular,201,QP+G,50,1.072208856020156e-07,-0.0010270915351332961,0.002153567514864402,2.0753074591456375e-06,0.0006441123371270939,8.966978635310818e-13,177,8.59404880593641e-11,68
RPS,tabular,201,QP+G,55,2.9341004164293865e-08,-0.000701158125696252,0.0011527365666356166,6.282738084645302e-07,0.00035443368208786983,8.506875759373145e-13,173,8.987050437175167e-11,59
RPS,tabular,201,QP+G,60,5.603056914956169e-09,-0.00043488270860504675,0.000574149500576581,1.9021414256192862e-07,0.00019503038858984228,8.935394741824143e-13,168,8.933646489238824e-11,50
RPS,tabular,201,QP+G,65,2.5588302785549704e-10,-0.00025030781011847205,0.0002616645305292922,5.759033465391196e-08,0.00010731742900908949,8.709705049195215e-13,163,8.4963429625158e-11,40
RPS,tabular,201,QP+G,70,-3.7940494542288105e-10,-0.0001345682590940957,0.00015625229060191003,1.7436874513721e-08,5.9052803955044644e-05,8.810826417418594e-13,157,8.703437970325467e-11,28
RPS,tabular,201,QP+G,75,-2.2295722680129478e-10,-6.734076702390532e-05,9.234734409129321e-05,5.279591902551673e-09,3.2494731870570784e-05,8.296540537910957e-13,151,8.584435162717338e-11,15
RPS,tabular,201,QP+G,80,-8.243184800609746e-11,-3.088074311619522e-05,5.0912194531088046e-05,1.5986101331577625e-09,1.788080384991191e-05,8.838258833024186e-13,143,7.903391274766137e-11,1
RPS,tabular,201,QP+G,85,-2.5234418089378343e-11,-1.575442237371189e-05,2.775683447276016e-05,4.879427417669997e-10,9.878708541130154e-06,8.484505043253755e-13,137,2.3331243603763593e-11,1
RPS,tabular,201,QP+G,90,-7.706239190035484e-12,-8.541679456469151e-06,1.5299966708822642e-05,1.4947272586329777e-10,5.4675963889916875e-06,8.655904294653689e-13,131,7.40087990891425e-12,1
RPS,tabular,201,QP+G,95,-2.3819046270662968e-12,-4.882690566811556e-06,8.538695121058218e-06,4.601430347861425e-11,3.0336245286651433e-06,8.379462022598872e-13,126,2.1643153935713146e-12,1
RPS,tabular,201,QP+G,100,-7.992332115034157e-13,-2.9767836850022785e-06,4.990783707059767e-06,1.5448753387659047e-11,1.7577691340692216e-06,8.651515321439691e-13,121,7.345124508617574e-13,1
RPS,tabular,201,noG,0,-0.013144836933191767,-0.30541256627156,0.678409172290398,0.23584997960212237,0.22013732437520975,8.132383655379272e-13,233,8.21899215353028e-11,179
RPS,tabular,201,noG,5,-0.013144836933191767,-0.30541256627156,0.678409172290398,0.23584997960212237,0.22013732437520975,8.132383655379272e-13,233,8.21899215353028e-11,179
RPS,tabular,201,noG,10,-0.013144836933191767,-0.30541256627156,0.678409172290398,0.23584997960212237,0.22013732437520975,8.132383655379272e-13,233,8.21899215353028e-11,179
RPS,tabular,201,noG,15,-0.013144836933191767,-0.30541256627156,0.678409172290398,0.23584997960212237,0.22013732437520975,8.132383655379272e-13,233,8.21899215353028e-11,179
