analytic_d,beta,cos_fg,d,field_norm,gamma,grad_norm,merit,method,mu,predicted_decrease,ratio,realized_decrease,sigma,skew_ratio,step,z0,z1
-0.002236099161602751,,0.995037190209989,-0.002236099161602751,0.13578752976379968,,0.04776267247589031,0.00921912661967739,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,108,0.34518990023016793,-0.17282946748999026
-0.002189873002533839,,0.9950371902099893,-0.002189873002533839,0.13437665406601876,,0.047266403091105705,0.009028542578989237,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,109,0.34178074294349287,-0.17067878402770661
-0.002144602461989793,,0.9950371902099892,-0.002144602461989793,0.13298043781625968,,0.04677529010334638,0.008841898420902055,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,110,0.3384047989122679,-0.1685539524432866
-0.0021002677847760773,,0.9950371902099892,-0.0021002677847760773,0.13159872869818687,,0.04628927993600436,0.008659112697489497,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,111,0.33506174959689244,-0.16645466997211453
-0.0020568496240909394,,0.9950371902099893,-0.00205684962409094,0.1302313759780799,,0.04580831956914969,0.008480105644572005,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,112,0.331751279456437,-0.16438063732299998
-0.0020143290330828425,,0.995037190209989,-0.0020143290330828425,0.12887823048838984,,0.04533235653374638,0.008304799146909268,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.1,113,0.32847307592105507,-0.16233155863900345
-0.001972687456582419,,0.9950371902099892,-0.001972687456582419,0.127539144611466,,0.04486133890592844,0.008133116704112221,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.1,114,0.32522682936464103,-0.16030714145869743
-0.001931906723005352,,0.995037190209989,-0.001931906723005352,0.12621397226345227,,0.044395215301335396,0.007964983397259748,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,115,0.32201223307773286,-0.15830709667785808
-0.0018919690364226447,,0.9950371902099893,-0.0018919690364226447,0.12490256887835016,,0.04393393486950664,0.007800325856205503,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,116,0.3188289832406565,-0.15633113851158298
-0.0018528569687948201,,0.9950371902099889,-0.0018528569687948204,0.12360479139224811,,0.04347744728833406,0.007639072227560587,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,117,0.31567677889691087,-0.15437898445682982
-0.001814553452366658,,0.9950371902099892,-0.0018145534523666582,0.12232049822771415,,0.04302570275857229,0.00748115214333811,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.1,118,0.31255532192679036,-0.15245035525537204
-0.0017770417722191545,,0.9950371902099892,-0.0017770417722191545,0.12104954927835088,,0.04257865199840596,0.007326496690245948,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.1,119,0.30946431702124383,-0.15054497485716622
-0.001740305558975452,,0.995037190209989,-0.0017403055589754518,0.11979180589351106,,0.04213624623807349,0.007175038379614316,EGM,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,120,0.30640347165596726,-0.14866257038412722
-0.021344255985937494,,0.9950371902099893,-0.021344255985937498,0.41952212396964234,,0.14756508081711775,0.08799940624999998,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,0,1.0,-0.65
-0.020902965622583234,,0.9950371902099893,-0.020902965622583234,0.415162684508114,,0.14603166696430195,0.08618002730399191,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,1,0.9902764170881687,-0.6422169198625626
-0.020470798893471254,,0.9950371902099893,-0.020470798893471254,0.41084854590518854,,0.14451418749129322,0.08439826383620391,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,2,0.9806458780995367,-0.6345247200250971
-0.02004756716837371,,0.9950371902099892,-0.020047567168373706,0.4065792374196598,,0.14301247681692164,0.08265333815037605,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,3,0.9711075095758042,-0.6269223603850562
-0.019633085716973888,,0.9950371902099894,-0.01963308571697389,0.4023542932020012,,0.14152637108064417,0.080944488629041,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,4,0.9616604460660948,-0.6194088125467864
-0.019227173628235967,,0.9950371902099893,-0.01922717362823597,0.39817325224353417,,0.14005570812466495,0.07927096940109656,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,5,0.9523038300557815,-0.6119830596916361
-0.01882965373144173,,0.9950371902099893,-0.01882965373144173,0.39403565832612464,,0.1386003274762414,0.07763205001625122,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,6,0.9430368118959171,-0.6046440964494874
-0.018440352518859882,,0.995037190209989,-0.018440352518859886,0.3899410599724023,,0.13716007033017397,0.07602701512620032,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,7,0.9338585497332675,-0.5973909287716942
-0.018059100070014177,,0.9950371902099892,-0.018059100070014177,0.3858890103964974,,0.1357347795314779,0.07445516417239405,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,8,0.9247682094409401,-0.5902225738054144
-0.017685729977517252,,0.9950371902099892,-0.017685729977517252,0.38187906745528954,,0.13432429955823527,0.07291581108026078,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,9,0.9157649645496047,-0.5831380597693177
-0.01732007927443789,,0.9950371902099892,-0.01732007927443789,0.37791079360016216,,0.13292847650462514,0.07140828395975218,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,10,0.906847996179301,-0.5761364258306565
-0.01696198836316991,,0.995037190209989,-0.016961988363169908,0.3739837558292596,,0.13154715806412962,0.06993192481207963,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,11,0.8980164929718287,-0.5692167219836848
-0.01661130094577173,,0.9950371902099893,-0.016611300945771734,0.37009752564023946,,0.1301801935129152,0.06848608924251384,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,12,0.8892696510237147,-0.5623780089294094
-0.016267863955746118,,0.9950371902099892,-0.016267863955746118,0.3662516789835163,,0.12882743369338623,0.06707014617912233,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,13,0.8806066738197533,-0.55561935795666
-0.015931527491230387,,0.9950371902099892,-0.01593152749123039,0.3624457962159908,,0.12748873099790925,0.06568347759732177,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,14,0.8720267721671153,-0.5489398508244632
-0.01560214474956793,,0.9950371902099892,-0.015602144749567934,0.35867946205526036,,0.12616393935270706,0.06432547825012547,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,15,0.8635291641300203,-0.5423385796457074
-0.015279571963232406,,0.995037190209989,-0.015279571963232406,0.354952265534305,,0.12485291420191941,0.06299555540396788,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,16,0.8551130749649685,-0.535814646772083
-0.014963668337076741,,0.9950371902099892,-0.014963668337076744,0.3512637999566443,,0.12355551249182975,0.06169312857999071,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,17,0.8467777370565269,-0.5293671646802851
-0.014654295986879489,,0.9950371902099892,-0.01465429598687949,0.3476136628519603,,0.12227159265525583,0.06041762930067818,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,18,0.8385223898536669,-0.5229952558594654
-0.014351319879161726,,0.9950371902099893,-0.014351319879161727,0.344001455932182,,0.12100101459610246,0.059168500841730476,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,19,0.8303462798066461,-0.5166980526999183
-0.014054607772248229,,0.9950371902099893,-0.01405460777224823,0.34042678504802504,,0.11974363967407478,0.05794519798906713,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,20,0.822248660304433,-0.5104746973829892
-0.01376403015854723,,0.995037190209989,-0.01376403015854723,0.3368892601459844,,0.11849933068955038,0.05674718680085439,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,21,0.8142287916126678,-0.5043243417721911
-0.013479460208023486,,0.9950371902099892,-0.013479460208023486,0.333388495225773,,0.11726795186860861,0.055573944374452636,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,22,0.8062859408121567,-0.4982461473055164
-0.013200773712840098,,0.995037190209989,-0.013200773712840098,0.3299241082982031,,0.1160493688482156,0.05442495861818223,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,23,0.7984193817378938,-0.49223928488893137
-0.012927849033144794,,0.9950371902099892,-0.012927849033144798,0.3264957213435051,,0.11484344866156299,0.053299728027807865,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,24,0.7906283949186083,-0.48630293479103964
-0.012660567043977116,,0.9950371902099892,-0.012660567043977118,0.32310296027007945,,0.11365005972355921,0.05219776146764428,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,25,0.78291226751683,-0.4804362865389029
-0.012398811083273283,,0.9950371902099892,-0.012398811083273283,0.31974545487367767,,0.11246907181647141,0.05111857795618752,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,26,0.7752702932694723,-0.47463853881500573
-0.01214246690094604,,0.9950371902099893,-0.012142466900946041,0.3164228387970068,,0.11130035607571663,0.05006170645617827,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,27,0.7677017724289253,-0.46890889935535207
-0.011891422609017295,,0.9950371902099894,-0.011891422609017295,0.31313474948975417,,0.11014378497580071,0.04902668566900555,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,28,0.7602060117046575,-0.46324658484868175
-0.011645568632781739,,0.9950371902099892,-0.011645568632781739,0.30988082816902734,,0.10899923231640307,0.048013063833361125,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,29,0.7527823242053191,-0.4576508208367938
-0.011404797662980165,,0.995037190209989,-0.011404797662980165,0.30666071978020515,,0.1078665732086064,0.047020398528056756,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,30,0.7454300293813462,-0.4521208416159656
-0.011169004608961596,,0.995037190209989,-0.011169004608961596,0.30347407295819573,,0.10674568406126918,0.04604825647891815,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,31,0.7381484529680589,-0.4466558901394552
-0.01093808655281378,,0.9950371902099894,-0.01093808655281378,0.30032053998909675,,0.10563644256753996,0.04509621336967133,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,32,0.730936926929251,-0.4412552179210756
-0.010711942704442036,,0.9950371902099889,-0.010711942704442035,0.29719977677225456,,0.1045387276915118,0.044163853656738965,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,33,0.7237947894012671,-0.43591808493982875
-0.010490474357576834,,0.9950371902099892,-0.010490474357576834,0.2941114427827171,,0.1034524196550152,0.04325077038786574,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,34,0.7167213846375613,-0.43064375954558864
-0.010273584846690926,,0.9950371902099892,-0.010273584846690926,0.29105520103407745,,0.1023773999245485,0.04235656502449362,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,35,0.7097160629537371,-0.4254315183658208
-0.010061179504807187,,0.9950371902099893,-0.010061179504807189,0.2880307180417029,,0.10131355119834393,0.04148084726780948,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,36,0.7027781806730609,-0.4202806462133285
-0.009853165622178812,,0.9950371902099889,-0.009853165622178812,0.2850376637863469,,0.1002607573935681,0.04062323488838925,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,37,0.6959071000724476,-0.4151904359950128
-0.009649452405823756,,0.9950371902099889,-0.009649452405823756,0.2820757116781382,,0.09921890363365561,0.039783353559364076,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,38,0.6891021893289139,-0.4101601886216373
-0.009449950939895823,,0.995037190209989,-0.009449950939895823,0.27914453852094534,,0.09818787623577413,0.038960836693035766,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,39,0.6823628224664943,-0.4051892129185847
-0.009254574146875066,,0.9950371902099893,-0.009254574146875066,0.27624382447711004,,0.09716756269841974,0.0381553252808702,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,40,0.675688379303618,-0.40027682553759597
-0.009063236749560577,,0.995037190209989,-0.009063236749560579,0.2733732530325486,,0.0961578516891413,0.03736646773679893,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,41,0.6690782454009417,-0.3954223508694808
-0.008875855233849076,,0.995037190209989,-0.008875855233849077,0.27053251096221453,,0.0951586330323923,0.03659391974376037,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,42,0.6625318120096342,-0.39062512095778845
-0.008692347812283029,,0.9950371902099892,-0.008692347812283029,0.26772128829592107,,0.09416979769750891,0.03583734410341385,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,43,0.65604847602011,-0.38588447541342935
-0.00851263438835243,,0.995037190209989,-0.008512634388352432,0.26493927828451846,,0.09319123778681308,0.03509641058896076,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,44,0.6496276399112082,-0.3811997613302363
-0.008336636521534633,,0.9950371902099892,-0.008336636521534633,0.2621861773664225,,0.09222284652383907,0.03437079580100859,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,45,0.6432687116998121,-0.3765703332014556
-0.008164277393056965,,0.9950371902099892,-0.008164277393056966,0.25946168513449164,,0.09126451824168252,0.03366018302641503,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,46,0.636971104890907,-0.37199555283715785
-0.007995481772367224,,0.995037190209989,-0.007995481772367224,0.25676550430324707,,0.09031614837147048,0.0329642621000504,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,47,0.6307342384280717,-0.36747478928255817
-0.007830175984297359,,0.9950371902099892,-0.00783017598429736,0.25409734067643486,,0.08937763343095133,0.0322827292694181,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,48,0.6245575366444006,-0.3630074187372364
-0.00766828787690608,,0.9950371902099893,-0.007668287876906081,0.25145690311492397,,0.08844887101320313,0.031615287062074136,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,49,0.6184404292138529,-0.35859282447524715
-0.0075097467899862816,,0.9950371902099889,-0.0075097467899862816,0.24884390350493862,,0.08752975977545946,0.0309616441557876,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,50,0.6123823511030251,-0.35423039676610973
-0.007354483524223588,,0.9950371902099892,-0.007354483524223589,0.2462580567266202,,0.0866201994280513,0.03032151525138565,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,51,0.6063827425233433,-0.34991953279666943
-0.007202430310992554,,0.995037190209989,-0.007202430310992554,0.2436990806229166,,0.08572009072346382,0.029694620948227397,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,52,0.6004410488836727,-0.34565963659381943
-0.007053520782777297,,0.9950371902099892,-0.007053520782777297,0.24116669596879378,,0.0848293354455069,0.02908068762225231,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,53,0.5945567207433384,-0.3414501189480746
-0.0069076899442037055,,0.995037190209989,-0.006907689944203706,0.23866062644076846,,0.08394783639859815,0.028479447306550016,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,54,0.5887292137655582,-0.337290397337988
-0.006764874143670552,,0.995037190209989,-0.006764874143670552,0.23618059858675652,,0.08307549739715742,0.02789063757439931,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,55,0.5829579886712796,-0.33317989585540075
-0.006625011045567107,,0.9950371902099892,-0.006625011045567107,0.23372634179623505,,0.08221222325511128,0.027314001424725246,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,56,0.5772425111934205,-0.3291180451315159
-0.006488039603065178,,0.995037190209989,-0.006488039603065177,0.2312975882707144,,0.08135791977550684,0.02674928716992446,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,57,0.5715822520315097,-0.32510428226378774
-0.006353900031473654,,0.9950371902099892,-0.006353900031473654,0.2288940729945173,,0.08051249374023328,0.02619624832600971,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,58,0.5659766868067228,-0.3211380507436177
-0.006222533782143953,,0.9950371902099892,-0.006222533782143953,0.22651553370586122,,0.07967585289985027,0.025654643505025578,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,59,0.5604252960173115,-0.3172188003848475
-0.006093883516914957,,0.9950371902099889,-0.006093883516914957,0.2241617108682415,,0.07884790596352215,0.02512423630968855,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,60,0.5549275649944229,-0.3133459872530416
-0.0059678930830863106,,0.9950371902099892,-0.0059678930830863106,0.22183234764211177,,0.07802856258905656,0.024604795230205367,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,61,0.5494829838583041,-0.3095190735955496
-0.005844507488909139,,0.9950371902099892,-0.005844507488909139,0.21952718985685876,,0.07721773337304677,0.02409609354322466,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,62,0.5440910474748913,-0.30573752777234087
-0.00572367287958349,,0.9950371902099892,-0.00572367287958349,0.21724598598306813,,0.07641532984111625,0.02359790921287772,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,63,0.5387512554127782,-0.3020008241876023
-0.005605336513752027,,0.9950371902099889,-0.005605336513752027,0.2149884871050787,,0.07562126443826477,0.023110024793865293,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,64,0.5334631119005611,-0.29830844322209127
-0.005489446740479711,,0.995037190209989,-0.005489446740479711,0.2127544468938216,,0.07483545051931467,0.02263222733654798,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,65,0.5282261257845577,-0.2946598711662352
-0.005375952976709441,,0.9950371902099892,-0.0053759529767094414,0.21054362157994214,,0.07405780233945668,0.022164308293998937,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,66,0.5230398104868978,-0.2910546001539704
-0.00526480568518377,,0.995037190209989,-0.00526480568518377,0.20835576992720042,,0.07328823504489355,0.021706063430978237,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,67,0.5179036839639793,-0.28749212809731073
-0.00515595635282311,,0.9950371902099892,-0.00515595635282311,0.2061906532061488,,0.07252666466358133,0.021257292734789157,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,68,0.5128172686652904,-0.28397195862163976
-0.005049357469550951,,0.995037190209989,-0.005049357469550953,0.20404803516808262,,0.07177300809606661,0.020817800327977542,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,69,0.5077800914925923,-0.28049360100171716
-0.00494496250755688,,0.9950371902099893,-0.004944962507556881,0.20192768201926173,,0.07102718310641903,0.020387394382836037,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,70,0.5027916837594605,-0.27705657009839235
-0.004842725900988318,,0.9950371902099893,-0.004842725900988318,0.19982936239539983,,0.0702891083132581,0.019965887037676017,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,71,0.49785158115118167,-0.27366038629601724
-0.004742603026062146,,0.995037190209989,-0.004742603026062145,0.1977528473364191,,0.06955870318087316,0.019553094314830537,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,72,0.4929593236850027,-0.27030457544055086
-0.004644550181587508,,0.9950371902099892,-0.004644550181587508,0.19569791026146668,,0.06883588801043562,0.019148836040352536,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,73,0.48811445567072914,-0.26698866877834776
-0.004548524569891311,,0.995037190209989,-0.004548524569891312,0.19366432694419164,,0.06812058393130259,0.018752935765373374,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,74,0.4833165256716702,-0.26371220289562336
-0.0044544842781380845,,0.995037190209989,-0.0044544842781380845,0.19165187548827764,,0.06741271289241081,0.018365220689087136,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,75,0.47856508646592755,-0.26047471965858837
-0.004362388260036048,,0.9950371902099892,-0.004362388260036047,0.189660336303231,,0.06671219765376007,0.017985521583327346,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,76,0.47385969500802455,-0.257275766154245
-0.004272196317921411,,0.995037190209989,-0.00427219631792141,0.18768949208041988,,0.06601896177798508,0.017613672718702997,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,77,0.46919991239087366,-0.25411489463183823
-0.004183869085213071,,0.995037190209989,-0.004183869085213072,0.185739127769362,,0.06533292962201492,0.01724951179226169,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,78,0.46458530380807855,-0.2509916624449543
-0.004097368009230064,,0.9950371902099889,-0.004097368009230065,0.18380903055425968,,0.06465402632881917,0.016892879856648384,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,79,0.46001543851656873,-0.2479056319942598
-0.004012655334364258,,0.995037190209989,-0.004012655334364258,0.18189898983077807,,0.06398217781923986,0.01654362125072875,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,80,0.4554898897995633,-0.24485637067087432
-0.0039296940856009535,,0.9950371902099892,-0.0039296940856009535,0.1800087971830649,,0.06331731078390825,0.016201583531646895,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,81,0.4510082349298617,-0.24184345080036945
-0.0038484480523801904,,0.9950371902099892,-0.003848448052380191,0.17813824636100883,,0.06265935267524554,0.01586661740828774,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,82,0.44657005513345804,-0.23886644958738767
-0.0037688817727917264,,0.9950371902099892,-0.0037688817727917264,0.1762871332577346,,0.062008231699546876,0.015538576676115138,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,83,0.4421749355534768,-0.23592494906087416
-0.003690960518096773,,0.995037190209989,-0.003690960518096774,0.1744552558873314,,0.061363876809147434,0.015217318153357138,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,84,0.4378224652144269,-0.23301853601991465
-0.0036146502775697546,,0.995037190209989,-0.003614650277569754,0.17264241436281316,,0.060726217694670036,0.014902701618510636,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,85,0.4335122369867715,-0.23014680198017318
-0.0035399177436534514,,0.995037190209989,-0.0035399177436534514,0.17084841087430766,,0.06009518477735323,0.014594589749138123,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,86,0.429243847551811,-0.22730934312092266
-0.003466730297421068,,0.9950371902099893,-0.003466730297421069,0.16907304966747233,,0.05947070920145921,0.014292848061929785,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,87,0.4250168973668766,-0.2245057602326621
-0.003395055994338868,,0.9950371902099892,-0.0033950559943388674,0.16731613702213433,,0.058852722826760455,0.013997344854004815,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,88,0.4208309906308314,-0.22173565866531406
-0.0033248635503231594,,0.995037190209989,-0.0033248635503231603,0.16557748123115262,,0.05824115822110468,0.013707951145426348,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,89,0.4166857352498771,-0.21899864827699567
-0.0032561223280855645,,0.9950371902099892,-0.0032561223280855645,0.1638568925794995,,0.05763594865305678,0.013424540622904822,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,90,0.41258074280366314,-0.21629434338335754
-0.003188802323760584,,0.995037190209989,-0.0031888023237605844,0.16215418332356007,,0.0570370280846175,0.013146989584665366,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,91,0.40851562851169587,-0.2136223627074837
-0.0031228741538096455,,0.9950371902099892,-0.003122874153809646,0.16046916767064595,,0.05644433116401748,0.012875176886454943,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,92,0.4044900112000456,-0.2109823293303467
-0.0030583090421959056,,0.9950371902099889,-0.003058309042195906,0.1588016617587226,,0.055857793218586506,0.012608983888665867,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,93,0.4005035132683482,-0.20837387064181212
-0.002995078807824212,,0.995037190209989,-0.002995078807824212,0.15715148363634698,,0.05527735024769657,0.012348294404552516,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,94,0.3965557606570999,-0.20579661829218585
-0.002933155852240744,,0.9950371902099894,-0.0029331558522407435,0.1555184532428138,,0.05470293891577842,0.012092994649518633,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,95,0.39264638281524133,-0.20325020814429867
-0.002872513147586959,,0.9950371902099893,-0.0028725131475869584,0.15390239238850797,,0.054134496545410665,0.011842973191453138,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,96,0.3887750126680299,-0.2007342802261221
-0.0028131242248025947,,0.9950371902099892,-0.002813124224802595,0.15230312473546131,,0.05357196111048063,0.011598120902092746,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,97,0.3849412865851967,-0.19824847868390966
-0.0027549631620725702,,0.9950371902099892,-0.0027549631620725702,0.15072047577811126,,0.05301527122941636,0.01135833090939011,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,98,0.3811448443493868,-0.19579245173585783
-0.002698004573512745,,0.995037190209989,-0.002698004573512745,0.14915427282425947,,0.05246436615848887,0.011123498550866813,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,99,0.37738532912487915,-0.19336585162628103
-0.0026422235980895995,,0.9950371902099889,-0.0026422235980895995,0.1476043449762285,,0.05191918578518408,0.010893521327930736,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,100,0.373662387426585,-0.19096833458029508
-0.002587595888769005,,0.9950371902099892,-0.0025875958887690044,0.14607052311221405,,0.051379670621643544,0.01066829886113793,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,101,0.36997566908932145,-0.1885995607590032
-0.0025340976018893313,,0.9950371902099893,-0.002534097601889332,0.1445526398678311,,0.05084576179817341,0.010447732846379437,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999998,102,0.3663248272373587,-0.1862591942151796
-0.0024817053867542773,,0.9950371902099893,-0.0024817053867542773,0.1430505296178517,,0.05031740105682079,0.010231727011973933,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.09999999999999999,103,0.36270951825423764,-0.18394690284944482
-0.002430396375440857,,0.9950371902099892,-0.002430396375440857,0.14156402845813285,,0.049794530745016864,0.010020187076647525,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,104,0.3591294017528565,-0.18166235836692735
-0.0023801481728181095,,0.9950371902099892,-0.00238014817281811,0.1400929741877317,,0.049277093809286104,0.009813020708382232,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.10000000000000002,105,0.35558414054582355,-0.1794052362344067
-0.0023309388467721752,,0.995037190209989,-0.0023309388467721757,0.138637206291207,,0.0487650337890208,0.009610137484115341,PPM-3,0.35,,0.09999999999999999,,0.034999999999999996,0.1,106,0.3520734006160738,-0.17717521563793215
