environment,mode,seed,step,rotation,cos_fg,d,beta,gamma,gamma_active,g_contribution,predicted_decrease,realized_decrease,inflation,backtracks,max_soft_residual
CyclicControl,neural,49,2,19.96732544084908,0.020778780324367578,8.583825834708026,0.015899711222857885,0.03,1.0,0.8111211264819048,0.2420500919973301,0.24142692125671406,0.0,0,8.843473175979e-11
CyclicControl,neural,49,3,21.23456933686394,0.025759878616835527,6.287421917107292,0.019903009468285826,0.03,1.0,0.7741613536088909,0.17674602744897516,0.17636424348657964,0.0,0,8.874423418347988e-11
CyclicControl,neural,49,4,22.162784214092042,0.029785077915471483,4.558951116447514,0.024945336342219626,0.03,1.0,0.7320961666526131,0.1280084355987593,0.12778510249600117,0.0,0,8.807801710197793e-11
CyclicControl,neural,49,5,22.750492396515394,0.03305788199612553,3.2741941241454615,0.03,0.03,1.0,0.694082807828854,0.09204244272436614,0.09191567588549271,0.0,0,8.962718067717645e-11
CyclicControl,neural,49,6,23.011000430532878,0.03577881344624458,2.3304001815545012,0.03,0.03,1.0,0.6935191926498409,0.06569526778309581,0.06562892456349578,0.0,0,8.899974507370345e-11
CyclicControl,neural,49,7,22.94778340974685,0.03808541014878423,1.6431940683469097,0.03,0.03,1.0,0.6925687962792063,0.04648920263740951,0.046457528341896204,0.0,0,8.886120311801804e-11
CyclicControl,neural,49,8,22.664991655721476,0.03994980435200162,1.1493766350179846,0.03,0.03,1.0,0.6910658831393428,0.03265711275728695,0.03264354635782574,0.0,0,8.941989163013808e-11
CyclicControl,neural,49,9,22.257537248154215,0.04135833328342043,0.7984898174161773,0.03,0.03,1.0,0.6887950093965973,0.022798304387634395,0.022793323409186383,0.0,0,8.946119192665414e-11
CyclicControl,neural,49,10,21.79282850827304,0.04230095456750273,0.5514485331097602,0.03,0.03,1.0,0.6854772448774051,0.015832005557253594,0.015830667392976172,0.0,0,8.995636874287172e-11
CyclicControl,neural,49,11,21.309927423303964,0.042763886885114864,0.3788139174279087,0.03,0.03,1.0,0.6807572288956746,0.010944815939643658,0.010944802963320649,0.0,0,8.999738801418466e-11
CyclicControl,neural,49,12,20.826077727377587,0.04272776236055708,0.2589165901658627,0.03,0.03,1.0,0.6741962650178465,0.0075370558041264815,0.007537427387331874,0.0,0,8.978002369319782e-11
CyclicControl,neural,49,13,20.344025029162182,0.04217302823974986,0.17608954954971695,0.03,0.03,1.0,0.6652792999404228,0.005173784513473688,0.0051741755626383,0.0,0,8.904134721210433e-11
CyclicControl,neural,49,14,19.857639283801905,0.04109282785218807,0.11915157659598552,0.03,0.03,1.0,0.6534449505360822,0.0035432918840445637,0.0035435960918116516,0.0,0,8.825024738756682e-11
CyclicControl,neural,49,15,19.355546133169565,0.039510412004692394,0.08020006025078394,0.03,0.03,1.0,0.6381450047865391,0.0024242344349888686,0.0024244434134734344,0.0,0,8.749632615656644e-11
CyclicControl,neural,49,16,18.823254345571403,0.03749415301029533,0.053689299101772336,0.03,0.03,1.0,0.6189307346888697,0.0016605163071958806,0.0016606505257550919,0.0,0,8.67957511418993e-11
CyclicControl,neural,49,17,18.244432558511413,0.035161648310409896,0.035748433848419026,0.03,0.03,1.0,0.5955495439048851,0.001142637600321992,0.0011427203436073924,0.0,0,8.612124208218219e-11
CyclicControl,neural,49,18,17.60197673237617,0.03266842591642013,0.023687132342494616,0.03,0.03,1.0,0.5680244891013337,0.0007941128181552029,0.0007941624704001921,0.0,0,8.54828083318715e-11
CyclicControl,neural,49,19,16.879452393741378,0.03018507339704236,0.015642343423723226,0.03,0.03,1.0,0.5366901872874955,0.0005617136335867544,0.0005617428390633783,0.0,0,8.488333647083124e-11
CyclicControl,neural,49,20,16.063353954268702,0.02787285119468599,0.010328245642820394,0.03,0.03,1.0,0.5021732436458637,0.0004085241973312108,0.000408541057931186,0.0,0,8.432114034784277e-11
CyclicControl,neural,49,21,15.146281914891233,0.02586710559215868,0.006860391014147649,0.03,0.03,1.0,0.4653248224321782,0.0003090304189423722,0.0003090399245429254,0.0,0,8.379200111541252e-11
CyclicControl,neural,49,22,14.130527347101715,0.024271851554638364,0.004632595860625671,0.03,0.03,1.0,0.4271260516035065,0.0002456637315215379,0.0002456688906655735,0.0,0,8.329059664191618e-11
CyclicControl,neural,49,23,13.030831389175434,0.02316320286064568,0.0032310533578841505,0.03,0.03,1.0,0.3885891680985254,0.00020637708434976046,0.00020637969422418467,0.0,0,8.281141397614711e-11
CyclicControl,neural,49,24,11.874750952992745,0.022597042189000934,0.0023745803843892854,0.03,0.03,1.0,0.35067180851292884,0.00018294967509686552,0.0001829508075004982,0.0,0,8.234933915329812e-11
CyclicControl,neural,49,25,10.699664623505543,0.022616890810674566,0.0018731485233625111,0.03,0.03,1.0,0.31421392435853845,0.0001698042446910998,0.00016980454006590429,0.0,0,8.18999243423768e-11
CyclicControl,neural,49,26,9.546948735719269,0.023259447708564522,0.0015991721532715442,0.03,0.03,1.0,0.2798998727345035,0.00016318386671347954,0.00016318370835879947,0.0,0,8.986750232864438e-11
CyclicControl,neural,49,27,8.455294899431967,0.024556461654963332,0.0014676769576844884,0.03,0.03,1.0,0.2482434174940449,0.00016058029117353712,0.0001605799078303466,0.0,0,8.98758116540943e-11
CyclicControl,neural,49,28,7.455432753543283,0.026532212373931212,0.0014226373071538068,0.03,0.03,1.0,0.2195906021917626,0.00016033795012340354,0.00016033747668167675,0.0,0,8.954962466001248e-11
CyclicControl,neural,49,29,6.567534791689769,0.029196241372230366,0.00142759012721691,0.03,0.03,1.0,0.19413434160068976,0.00016138038781753766,0.000161379901780917,0.0,0,8.907379001055205e-11
CyclicControl,neural,49,30,5.8012010722250515,0.032531667678771095,0.0014592071507432691,0.03,0.03,1.0,0.17193475404219077,0.00016302184377766163,0.00016302138744414552,0.0,0,8.859917313697174e-11
CyclicControl,neural,49,31,5.1570739024076575,0.036481024226794896,0.0015029091639952308,0.03,0.03,1.0,0.15294042879327127,0.0001648379408857245,0.00016483753510267152,0.0,0,8.81249274942153e-11
CyclicControl,neural,49,32,4.629053881491912,0.04093417956050207,0.0015498863271887209,0.03,0.03,1.0,0.13700774795993506,0.0001665773067571208,0.00016657695962968289,0.0,0,8.765053960413383e-11
CyclicControl,neural,49,33,4.20646112243559,0.045725448670914555,0.0015950841159628748,0.03,0.03,1.0,0.12391773381013703,0.0001681014738361894,0.00016810118605593838,0.0,0,8.717573884986507e-11
CyclicControl,neural,49,34,3.8759012938350943,0.05064670497379675,0.0016358504222449555,0.03,0.03,1.0,0.11339202910851295,0.000169344260705636,0.00016934402893382938,0.0,0,8.670041073965962e-11
CyclicControl,neural,49,35,3.6228287024844503,0.05547755391888463,0.0016710337957880073,0.03,0.03,1.0,0.10511053448995841,0.00017028453153411505,0.00017028435052252044,0.0,0,8.622457609019918e-11
CyclicControl,neural,49,36,3.4328320006602584,0.06002391140181985,0.0017003882816099547,0.03,0.03,1.0,0.09873213215470908,0.00017092810789473556,0.0001709279716759493,0.0,0,8.574832857655146e-11
CyclicControl,neural,49,37,3.292614398978621,0.0641497609441146,0.0017241856132971245,0.03,0.03,1.0,0.0939172642708983,0.00017129591318043244,0.00017129581582414621,0.0,0,8.527180350714758e-11
CyclicControl,neural,49,38,3.190618753287509,0.06779000389654825,0.0017429668170955426,0.03,0.03,1.0,0.09034877797821206,0.0001714163382149289,0.0001714162741607711,0.0,0,8.479516047654734e-11
CyclicControl,neural,49,39,3.11729382484837,0.07094305970567767,0.001757386850794601,0.03,0.03,1.0,0.08774720093012599,0.00017132044525455456,0.00017132040950799954,0.0,0,8.431857642654528e-11
CyclicControl,neural,49,40,3.0650673609011188,0.07365127788808207,0.0017681207445642555,0.03,0.03,1.0,0.08587850512797951,0.00017103906382038084,0.00017103905202076053,0.0,0,8.384221442114814e-11
CyclicControl,neural,49,41,3.028131918796641,0.07597937119021866,0.0017758098962275537,0.03,0.03,1.0,0.08455489822722964,0.0001706011325448252,0.0001706011408932756,0.0,0,8.336624099380963e-11
CyclicControl,neural,49,42,3.0021466131241428,0.07799748751670604,0.0017810341497496995,0.03,0.03,1.0,0.08363075893732755,0.0001700328483275372,0.00017003287363404063,0.0,0,8.289079145296085e-11
CyclicControl,neural,49,43,2.9839293190266476,0.07977085355588126,0.0017843000492442918,0.03,0.03,1.0,0.082996124106901,0.00016935732774559648,0.00016935736726737816,0.0,0,8.241601151537381e-11
CyclicControl,neural,49,44,2.9711809329923984,0.08135499218973553,0.0017860389028026558,0.03,0.03,1.0,0.08256960240743183,0.00016859458204350822,0.00016859463350887838,0.0,0,8.194202261169181e-11
CyclicControl,neural,49,45,2.9622580312409683,0.0827945889223236,0.0017866104874621203,0.03,0.03,1.0,0.0822918332395294,0.00016776167550010615,0.0001677617369723189,0.0,0,8.982160154547003e-11
CyclicControl,neural,49,46,2.9559951233740804,0.08412429505683988,0.00178630970889479,0.03,0.03,1.0,0.08211998395550052,0.00016687298092870478,0.0001668730508203875,0.0,0,8.999643738571983e-11
CyclicControl,neural,49,47,2.9515705096369897,0.08537031437786942,0.0017853745227197626,0.03,0.03,1.0,0.08202338255239776,0.00016594047821211905,0.00016594055517797635,0.0,0,8.94730296796542e-11
CyclicControl,neural,49,48,2.948407451662629,0.08655212706181391,0.0017839940835713552,0.03,0.03,1.0,0.08198018212419998,0.00016497406129712539,0.0001649741442292657,0.0,0,8.895087444393823e-11
CyclicControl,neural,49,49,2.9461025585908622,0.08768404852511726,0.0017823165237358662,0.03,0.03,1.0,0.08197487857432881,0.00016398183379933567,0.00016398192177104198,0.0,0,8.843003412861705e-11
CyclicControl,neural,49,50,2.944374491243412,0.08877651820138828,0.0017804560407654046,0.03,0.03,1.0,0.08199649583435994,0.0001629703817422265,0.00016297047400343212,0.0,0,8.79105711837358e-11
CyclicControl,neural,49,51,2.9430275189127824,0.08983711154119241,0.0017784991557599772,0.03,0.03,1.0,0.08203727522605933,0.00016194501834694217,0.0001619451142481354,0.0,0,8.739250989542313e-11
CyclicControl,neural,49,52,2.941925779794192,0.09087130960621372,0.0017765101099763425,0.03,0.03,1.0,0.08209173688160437,0.0001609099989219008,0.00016091009793137157,0.0,0,8.687591271372419e-11
CyclicControl,neural,49,53,2.940975179722051,0.09188307226472416,0.0017745354341257291,0.03,0.03,1.0,0.08215601151112012,0.00015986870673315515,0.000159868808447719,0.0,0,8.636080219004416e-11
CyclicControl,neural,49,54,2.9401107043880197,0.09287525924831555,0.001772607758696032,0.03,0.03,1.0,0.0822273665474623,0.00015882381177160024,0.00015882391581206745,0.0,0,8.584720954940561e-11
CyclicControl,neural,49,55,2.9392875494173443,0.09384993660475693,0.0017707489492230222,0.03,0.03,1.0,0.08230387103946545,0.00015777740454812547,0.00015777751061925305,0.0,0,8.533516601683111e-11
CyclicControl,neural,49,56,2.938474933233588,0.09480859837856814,0.0017689726568397013,0.03,0.03,1.0,0.0823841590953165,0.0001567311082758885,0.00015673121613861418,0.0,0,8.48246681228737e-11
CyclicControl,neural,49,57,2.937651789845209,0.0957523263434481,0.0017672863686160611,0.03,0.03,1.0,0.08246726308712725,0.0001556861718851818,0.000155686281348405,0.0,0,8.431576270506724e-11
CyclicControl,neural,49,58,2.9368037759613466,0.0966819048363536,0.0017656930387861813,0.03,0.03,1.0,0.0825524961244731,0.00015464354667949973,0.00015464365758594,0.0,0,8.380844802868825e-11
CyclicControl,neural,49,59,2.9359211951883992,0.09759790323104275,0.0017641923720154717,0.03,0.03,1.0,0.08263936927125932,0.0001536039490447512,0.00015360406125672355,0.0,0,8.330275184931235e-11
CyclicControl,neural,49,60,2.9349975609468464,0.09850073517336289,0.0017627818206009116,0.03,0.03,1.0,0.08272753323896748,0.00015256791140663348,0.00015256802480521914,0.0,0,8.279867069749258e-11
FrequencyHopping,neural,40,1,6.135945644265532,0.011891675946685117,3.875270033045551,0.0,0.03,1.0,1.0,0.10935043495848594,0.10922255703449779,0.0,0,8.298028930653345e-11
FrequencyHopping,neural,40,2,5.737493786107257,0.021654174351359478,2.914381628636668,0.0,0.03,1.0,1.0,0.08201825020197387,0.08190859126699479,0.0,0,8.295431008775722e-11
FrequencyHopping,neural,40,3,5.2691254993263,0.030091232849892662,2.1789637396807477,0.0,0.03,1.0,1.0,0.06110284481669828,0.06101330651436543,0.0,0,8.319656075173043e-11
FrequencyHopping,neural,40,4,4.775625961102582,0.037453309730433294,1.6164053002286958,0.0,0.03,1.0,1.0,0.045126666709217354,0.04506038847846705,0.0,0,8.351186409072398e-11
FrequencyHopping,neural,40,5,4.284153411958266,0.0439641583622873,1.1876208211075492,0.0,0.03,1.0,1.0,0.03298707315533013,0.032943046109803475,0.0,0,8.386114025427105e-11
FrequencyHopping,neural,40,6,3.810900688363814,0.0498332699008622,0.8629347247681034,0.0,0.03,1.0,1.0,0.023834166491891615,0.023807697459167554,0.0,0,8.421663366675602e-11
FrequencyHopping,neural,40,7,3.365547790661215,0.05526369542335205,0.6190898820295806,0.0,0.03,1.0,1.0,0.016992872958373942,0.01697824830596617,0.0,0,8.456169098280952e-11
FrequencyHopping,neural,40,8,2.9537197340767545,0.0604518724357262,0.43750886839401737,0.0,0.03,1.0,1.0,0.011921904295690412,0.01191436376120858,0.0,0,8.4886098150605e-11
FrequencyHopping,neural,40,9,2.578294976100477,0.06557810838442137,0.30336193270237466,0.0,0.03,1.0,1.0,0.008191261270290327,0.008187590191100269,0.0,0,8.518430405501931e-11
FrequencyHopping,neural,40,10,2.2401716792563535,0.07078954983476961,0.20496743202472648,0.0076802796592228,0.03,1.0,0.8205880308105328,0.005475399522472764,0.005473161864954057,0.0,0,8.549583263572913e-11
FrequencyHopping,neural,40,11,1.9379352245425736,0.07217345037063509,0.13456547786945947,0.021803039952129104,0.03,1.0,0.5934712438857279,0.003592390574971202,0.0035898142280192946,0.0,0,8.582934363232653e-11
FrequencyHopping,neural,40,12,1.6702947939114068,0.06507847411094123,0.08610327961447455,0.029943328446459066,0.03,1.0,0.4904303182779703,0.002306529532448096,0.0023040831262822747,0.0,0,8.613754154396247e-11
FrequencyHopping,neural,40,13,1.435773216331822,0.05108354221314976,0.05288664302543097,0.03,0.03,1.0,0.46580741927269115,0.001406736087031454,0.0014051801347187975,0.0,0,8.638778581371298e-11
FrequencyHopping,neural,40,14,1.2315128779281073,0.03425699960881708,0.029581278246375527,0.03,0.03,1.0,0.44306701690189376,0.0007745257098695547,0.0007734580549610959,0.0,0,8.658784800275043e-11
FrequencyHopping,neural,40,15,1.0552719616926058,0.014646063410514344,0.013453990263487413,0.03,0.03,1.0,0.422353220230038,0.0003351301322470756,0.0003343151811323608,0.0,0,8.674527762764228e-11
FrequencyHopping,neural,40,16,0.9046296407809681,-0.0075223834068235285,0.0024441012671675253,0.03,0.009567163351263838,1.0,0.17779243147193385,8.330052930425954e-05,8.297484387176368e-05,0.0,0,8.682921048830394e-11
FrequencyHopping,neural,40,17,0.8650484665141147,-0.030377825182981568,0.0020831025341404054,0.011709467119127934,0.009086244533863768,1.0,0.33992999851930467,1.8179940780184343e-05,1.8148298826958786e-05,0.0,0,8.68660698927215e-11
FrequencyHopping,neural,40,18,0.828029280723938,-0.039869975593347345,7.347633309899168e-05,0.007762018681727859,0.0002382570751074512,1.0,0.01959167583600467,3.675501543037728e-06,3.673565731943107e-06,0.0,0,8.68829452826958e-11
FrequencyHopping,neural,40,19,0.8273901280309178,-0.045784542576743775,0.000768862159753248,8.361124891924174e-05,0.003746785904925842,1.0,0.966830525325442,1.4413438693255555e-06,1.4412979767453038e-06,0.0,0,8.689871044964548e-11
FrequencyHopping,neural,40,20,0.8126884020723811,-0.04615455785550244,-0.0004693554692848929,0.003109579011078014,0.0,0.0,0.0,5.823746589039688e-07,5.825840566631157e-07,0.0,0,8.690181907411443e-11
FrequencyHopping,neural,40,21,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,22,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,23,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,24,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,25,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,26,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,27,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,28,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,29,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,30,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,31,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,32,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,33,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,34,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,35,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,36,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,37,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,38,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,39,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,40,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,41,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,42,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,43,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,44,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,45,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,46,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,47,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,48,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,49,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,50,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,51,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,52,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,53,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,54,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,55,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,56,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,57,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,58,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,59,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,40,60,0.8127930372698922,-0.04852923052855263,-0.0001646100987270965,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0,8.690825836765725e-11
FrequencyHopping,neural,41,1,5.938780287462468,0.07815467812796394,2.8998630617945347,0.03,0.03,1.0,0.6630183150607029,0.08479077343985084,0.08482465814433815,0.0,0,8.658673777972581e-11
FrequencyHopping,neural,41,2,5.753879337367372,0.0723568930978757,2.1946665993401493,0.03,0.03,1.0,0.653481608399615,0.06472608860286856,0.06472987412224729,0.0,0,8.506995108348292e-11
FrequencyHopping,neural,41,3,5.3926714422039455,0.06770800496597029,1.663739523573648,0.03,0.03,1.0,0.6419932763468721,0.04975480509824496,0.049746166608255926,0.0,0,8.379585914042309e-11
FrequencyHopping,neural,41,4,4.911930442417799,0.06410041903228005,1.257388717223551,0.03,0.03,1.0,0.6282823049586249,0.03831615992356715,0.03830375875383263,0.0,0,8.273870477637502e-11
FrequencyHopping,neural,41,5,4.3783123761254235,0.0612729093207653,0.9439221682993554,0.03,0.03,1.0,0.6121913366617499,0.029450525681453375,0.029438595453955108,0.0,0,8.187250877256247e-11
FrequencyHopping,neural,41,6,3.8456010175123017,0.05880679421380299,0.7017247872844428,0.03,0.03,1.0,0.5937130164612399,0.022532074037248127,0.0225223648371502,0.0,0,8.949863072871267e-11
FrequencyHopping,neural,41,7,3.3469061336893087,0.05614304443685931,0.5151071337607637,0.03,0.03,1.0,0.5730198663787385,0.01712518740901992,0.017118058098688715,0.0,0,8.956146935190645e-11
FrequencyHopping,neural,41,8,2.897696476467473,0.05261815837669019,0.3720984761003796,0.03,0.03,1.0,0.550477246908351,0.012907515193895765,0.012902646246369609,0.0,0,8.906408943687438e-11
FrequencyHopping,neural,41,9,2.5020558312743306,0.04751408751845128,0.26326691817475545,0.03,0.03,1.0,0.5266314271943735,0.009629199623454335,0.009626041736036539,0.0,0,8.867084844155215e-11
FrequencyHopping,neural,41,10,2.157988594058257,0.040118337712555505,0.18107039602903924,0.03,0.03,1.0,0.5021701345788363,0.007091237640120777,0.007089253850026456,0.0,0,8.836509302057038e-11
FrequencyHopping,neural,41,11,1.8608220143376955,0.02979259299125337,0.11946778631880374,0.03,0.03,1.0,0.4778590929908974,0.005133456416472275,0.005132220726163261,0.0,0,8.812905960553508e-11
FrequencyHopping,neural,41,12,1.6050732695721015,0.01604782264684466,0.07365022770428804,0.03,0.03,1.0,0.4544633516581151,0.0036270236517233264,0.0036262371421319495,0.0,0,8.795653094750833e-11
FrequencyHopping,neural,41,13,1.3853574954696977,-0.0013818646322689369,0.039827870439557746,0.03,0.03,1.0,0.43266594017896515,0.002469008624641276,0.0024684788973529104,0.0,0,8.782685689823211e-11
FrequencyHopping,neural,41,14,1.196770112113776,-0.02248344035010473,0.015046844801700134,0.03,0.03,1.0,0.4129981347655506,0.0015779235269930824,0.0015775346786068845,0.0,0,8.77300454504848e-11
FrequencyHopping,neural,41,15,1.0350057626168123,-0.04694929685779946,-0.0029708224939611278,0.03,0.0,0.0,0.0,0.0010780905396965963,0.0010780412789251903,0.0,0,8.765788095388416e-11
FrequencyHopping,neural,41,16,1.0305044244906618,-0.06518559989624247,-0.005375822220945041,0.03,0.0,0.0,0.0,0.000989375025104083,0.0009893175587151193,0.0,0,8.756129155074177e-11
FrequencyHopping,neural,41,17,1.0253253829968307,-0.08341394917330634,-0.0077892892573171125,0.03,0.0,0.0,0.0,0.0008985144564146495,0.0008984487456100698,0.0,0,8.746514623680923e-11
FrequencyHopping,neural,41,18,1.0194876067412644,-0.10162367976159657,-0.010201384659932753,0.03,0.0,0.0,0.0,0.0008053468746104172,0.0008052730167921185,0.0,0,8.737099932432102e-11
FrequencyHopping,neural,41,19,1.0130134280794283,-0.11980391705924827,-0.012600777243553183,0.03,0.0,0.0,0.0,0.0007097193489927046,0.0007096375685260448,0.0,0,8.727885081327713e-11
FrequencyHopping,neural,41,20,1.0059286700475991,-0.13794356795658705,-0.014974777095637368,0.03,0.0,0.0,0.0,0.0006114915965274705,0.0006114022377521344,0.0,0,8.71889227482825e-11
FrequencyHopping,neural,41,21,0.9982627321608682,-0.15603132120630195,-0.01730952963340001,0.03,0.0,0.0,0.0,0.0005105392926800631,0.0005104428061042388,0.0,0,8.71021033077568e-11
FrequencyHopping,neural,41,22,0.9900486289357797,-0.17405565653086014,-0.01959026244980861,0.03,0.0,0.0,0.0,0.00040675693938195464,0.0004066538678823006,0.0,0,8.701794840249022e-11
FrequencyHopping,neural,41,23,0.981322976217425,-0.19200486136589584,-0.021801575564171154,0.03,0.0,0.0,0.0,0.00030006019783910827,0.00029995116254077914,0.0,0,8.693712416629751e-11
FrequencyHopping,neural,41,24,0.9721259216216944,-0.20986705360834282,-0.0239277643932817,0.03,0.0,0.0,0.0,0.0001903876100703768,0.0001902732938113827,0.0,0,8.685918650996882e-11
FrequencyHopping,neural,41,25,0.9625010166063392,-0.22763020835943698,-0.02595316390422288,0.03,0.0,0.0,0.0,7.770165128609918e-05,7.758278059533108e-05,0.0,0,8.678546770113371e-11
